lat,long,datetime,summary,precipIntensity,temperature,apparentTemperature,humidity,windSpeed,windGust,cloudCover,uvIndex,visibility
45.528047,-122.686994,2016-02-16 14:00:00,Overcast,0,55.42,55.42,0.84,0.91,1.85,1,2,9.997
45.528047,-122.686994,2016-02-16 15:00:00,Overcast,0,55.42,55.42,0.84,0.5,1.62,1,1,9.997
45.528047,-122.686994,2016-02-16 16:00:00,Overcast,0,54.33,54.33,0.87,0.95,2.68,1,0,9.997
45.528047,-122.686994,2016-02-16 17:00:00,Mostly Cloudy,0,53.98,53.98,0.87,0.34,0.9,0.76,0,9.997
45.528047,-122.686994,2016-02-16 18:00:00,Partly Cloudy,0,53.08,53.08,0.87,0.56,0.88,0.51,0,9.997
45.528047,-122.686994,2016-02-16 19:00:00,Clear,0,52.9,52.9,0.81,2.92,2.92,0.06,0,9.997
45.528047,-122.686994,2016-02-16 20:00:00,Clear,0,52.18,52.18,0.83,4.03,4.03,0.06,0,9.997
45.528047,-122.686994,2016-02-16 21:00:00,Clear,0,51.81,51.81,0.85,2.92,2.92,0.05,0,8.459
45.528047,-122.686994,2016-02-16 22:00:00,Clear,0,51.81,51.81,0.85,0.91,1.9,0,0,7.679
45.528047,-122.686994,2016-02-16 23:00:00,Clear,0,51.09,51.09,0.86,4.03,4.03,0,0,8.051
45.528047,-122.686994,2016-02-17 00:00:00,Clear,0,50.56,50.56,0.86,2.92,2.92,0,0,7.884
45.528047,-122.686994,2016-02-17 01:00:00,Clear,0,50.37,50.37,0.87,2.92,2.92,0.06,0,5.844
45.528047,-122.686994,2016-02-17 02:00:00,Clear,0,50.56,50.56,0.88,2.92,2.92,0.01,0,7.31
45.528047,-122.686994,2016-02-17 03:00:00,Clear,0,49.48,48.25,0.87,4.03,4.03,0.31,0,8.586
45.528047,-122.686994,2016-02-17 04:00:00,Mostly Cloudy,0,49.48,48.25,0.88,4.03,4.5,0.62,0,2.158
45.528047,-122.686994,2016-02-17 05:00:00,Mostly Cloudy,0,49.48,47.04,0.88,6.03,6.03,0.74,0,5.045
45.528047,-122.686994,2016-02-17 06:00:00,Mostly Cloudy,0,50.2,50.2,0.87,2.01,3.24,0.77,0,7.887
45.528047,-122.686994,2016-02-17 07:00:00,Overcast,0,52.35,52.35,0.72,2.92,5.28,0.95,0,7.464
45.528047,-122.686994,2016-02-17 08:00:00,Overcast,0,53.08,53.08,0.76,6.03,7.85,0.99,0,8.198
45.528047,-122.686994,2016-02-17 09:00:00,Overcast,0,55.05,55.05,0.7,8.05,8.05,1,1,9.997
45.528047,-122.686994,2016-02-17 10:00:00,Overcast,0,54.87,54.87,0.74,6.03,6.03,1,1,9.997
45.528047,-122.686994,2016-02-17 11:00:00,Overcast,0,57.57,57.57,0.69,4.92,10.31,1,2,9.997
45.528047,-122.686994,2016-02-17 12:00:00,Mostly Cloudy,0,59.37,59.37,0.64,4.92,9.81,0.79,2,9.997
45.528047,-122.686994,2016-02-17 13:00:00,Overcast,0,59.91,59.91,0.63,4.03,9.13,1,2,9.997
45.528047,-122.686994,2016-02-17 14:00:00,Mostly Cloudy,0,62.07,62.07,0.58,2.92,10.6,0.78,2,9.997
45.528047,-122.686994,2016-02-17 15:00:00,Mostly Cloudy,0,62.85,62.85,0.57,3.67,8.36,0.8,1,9.997
45.528047,-122.686994,2016-02-17 16:00:00,Drizzle,0.0124,57.62,57.62,0.75,5.16,11.21,1,0,7.72
45.528047,-122.686994,2016-02-17 17:00:00,Rain,0.1435,55.05,55.05,0.76,1.84,6.64,1,0,7.461
45.528047,-122.686994,2016-02-17 18:00:00,Light Rain,0.0613,52.53,52.53,0.82,4.92,8.15,1,0,8.955
45.528047,-122.686994,2016-02-17 19:00:00,Light Rain,0.0468,50.2,50.2,0.84,2.73,6.92,1,0,9.997
45.528047,-122.686994,2016-02-17 20:00:00,Light Rain,0.0537,47.83,46.49,0.85,3.84,7.36,1,0,9.997
45.528047,-122.686994,2016-02-17 21:00:00,Light Rain,0.0255,48.21,48.21,0.81,2.71,5.41,1,0,9.997
45.528047,-122.686994,2016-02-17 22:00:00,Possible Drizzle,0.0031,46.76,46.76,0.83,1.27,3,1,0,9.997
45.528047,-122.686994,2016-02-17 23:00:00,Overcast,0,46.41,46.41,0.89,0.66,1.67,1,0,9.997
45.528047,-122.686994,2016-02-18 00:00:00,Overcast,0,45.95,44.17,0.81,4.03,4.03,0.88,0,9.997
45.528047,-122.686994,2016-02-18 01:00:00,Clear,0,45.2,45.2,0.84,0.83,0.91,0.04,0,9.997
45.528047,-122.686994,2016-02-18 02:00:00,Partly Cloudy,0,44.26,44.26,0.89,2.92,2.92,0.42,0,9.997
45.528047,-122.686994,2016-02-18 03:00:00,Mostly Cloudy,0,43.35,43.35,0.92,0.77,1.27,0.73,0,9.997
45.528047,-122.686994,2016-02-18 04:00:00,Overcast,0,43.75,43.75,0.87,0.91,1.47,0.88,0,9.997
45.528047,-122.686994,2016-02-18 05:00:00,Partly Cloudy,0,43.81,39.21,0.81,8.05,8.05,0.59,0,9.997
45.528047,-122.686994,2016-02-18 06:00:00,Mostly Cloudy,0,44.07,39.53,0.85,8.05,8.05,0.75,0,9.997
45.528047,-122.686994,2016-02-18 07:00:00,Mostly Cloudy,0,45.03,39.85,0.79,10.06,12.07,0.67,0,9.997
45.528047,-122.686994,2016-02-18 08:00:00,Mostly Cloudy,0,45.77,43.9,0.77,4.1,8.8,0.79,0,9.997
45.528047,-122.686994,2016-02-18 09:00:00,Possible Drizzle,0.0022,47.49,43.32,0.74,8.96,10.39,1,1,9.997
45.528047,-122.686994,2016-02-18 10:00:00,Possible Drizzle,0.0043,48.75,47.58,0.72,3.8,10.66,0.83,1,9.997
45.528047,-122.686994,2016-02-18 11:00:00,Drizzle,0.0035,47.14,45.68,0.79,3.86,10.39,1,2,8.429
45.528047,-122.686994,2016-02-18 12:00:00,Light Rain,0.028,46.78,45.13,0.82,4.03,4.03,1,2,9.33
45.528047,-122.686994,2016-02-18 13:00:00,Light Rain,0.0738,44.96,44.96,0.88,1.71,4.7,1,2,5.318
45.528047,-122.686994,2016-02-18 14:00:00,Light Rain,0.0816,43.71,40.16,0.86,6.03,6.03,1,2,3.472
45.528047,-122.686994,2016-02-18 15:00:00,Light Rain,0.0425,45.52,45.52,0.88,0.91,4.23,1,1,8.619
45.528047,-122.686994,2016-02-18 16:00:00,Drizzle,0.0114,47.14,47.14,0.86,0.91,3.15,1,0,9.703
45.528047,-122.686994,2016-02-18 17:00:00,Light Rain,0.0573,49.31,47.93,0.85,4.19,9.03,1,0,4.543
45.528047,-122.686994,2016-02-18 18:00:00,Light Rain,0.0446,48.21,45.31,0.81,6.43,15.47,1,0,9.997
45.528047,-122.686994,2016-02-18 19:00:00,Light Rain,0.0176,47.45,43.27,0.87,8.96,11.25,0.77,0,9.997
45.528047,-122.686994,2016-02-18 20:00:00,Overcast,0.0013,47.3,45.41,0.87,4.47,9.14,0.96,0,9.919
45.528047,-122.686994,2016-02-18 21:00:00,Mostly Cloudy,0.0013,47.14,43.27,0.87,8.05,8.05,0.83,0,9.997
45.528047,-122.686994,2016-02-18 22:00:00,Possible Drizzle,0.0035,47.16,46.34,0.88,3.13,7.56,1,0,9.997
45.528047,-122.686994,2016-02-18 23:00:00,Possible Drizzle,0.0033,48.4,48.4,0.78,2.19,5.34,0.96,0,9.997
45.528047,-122.686994,2016-02-19 00:00:00,Possible Drizzle,0.002,47.49,47.49,0.82,1.6,4.66,1,0,9.997
45.528047,-122.686994,2016-02-19 01:00:00,Possible Drizzle,0.0069,47.87,47.87,0.82,1.68,4.21,1,0,9.997
45.528047,-122.686994,2016-02-19 02:00:00,Drizzle,0.0086,47.32,47.32,0.86,1.51,3.33,1,0,9.997
45.528047,-122.686994,2016-02-19 03:00:00,Drizzle,0.0079,47.49,43.69,0.85,8.05,8.05,1,0,9.921
45.528047,-122.686994,2016-02-19 04:00:00,Light Rain,0.0252,46.96,45.34,0.86,4.03,4.06,1,0,7.995
45.528047,-122.686994,2016-02-19 05:00:00,Drizzle,0.0153,47.14,44.25,0.85,6.03,6.03,1,0,9.997
45.528047,-122.686994,2016-02-19 06:00:00,Drizzle,0.0062,47.49,47.49,0.82,0.91,4.46,1,0,9.829
45.528047,-122.686994,2016-02-19 07:00:00,Drizzle,0.0149,47.49,45.33,0.8,4.92,5.91,1,0,9.997
45.528047,-122.686994,2016-02-19 08:00:00,Possible Drizzle,0.0038,47.87,47.87,0.77,2.92,5.83,1,0,9.997
45.528047,-122.686994,2016-02-19 09:00:00,Overcast,0.0011,49.66,48.46,0.79,4.03,4.33,1,1,9.997
45.528047,-122.686994,2016-02-19 10:00:00,Overcast,0.0003,50.56,50.56,0.8,4.03,4.65,1,1,9.997
45.528047,-122.686994,2016-02-19 11:00:00,Drizzle,0.0047,50.2,50.2,0.8,14.1,18.49,1,2,9.608
45.528047,-122.686994,2016-02-19 12:00:00,Drizzle,0.0119,49.66,45.31,0.78,10.96,18.08,1,2,9.997
45.528047,-122.686994,2016-02-19 13:00:00,Possible Drizzle,0.0023,49.48,43.34,0.76,17.9,20.48,0.96,2,9.997
45.528047,-122.686994,2016-02-19 14:00:00,Drizzle,0.0043,46.6,43.46,0.81,6.28,15.68,1,2,9.997
45.528047,-122.686994,2016-02-19 15:00:00,Possible Drizzle,0.0038,46.96,43.74,0.77,6.58,15,0.8,1,9.997
45.528047,-122.686994,2016-02-19 16:00:00,Light Rain,0.0179,45.29,39.66,0.76,11.49,20.73,0.77,0,9.997
45.528047,-122.686994,2016-02-19 17:00:00,Drizzle,0.0136,45.16,40.01,0.79,10.06,10.72,0.8,0,9.997
45.528047,-122.686994,2016-02-19 18:00:00,Light Rain,0.0202,43.13,40.22,0.79,4.92,9.07,1,0,7.908
45.528047,-122.686994,2016-02-19 19:00:00,Light Rain,0.0197,42.24,39.17,0.8,4.92,8.44,0.75,0,9.997
45.528047,-122.686994,2016-02-19 20:00:00,Light Rain,0.0167,43.71,43.71,0.79,2.6,6.42,1,0,9.997
45.528047,-122.686994,2016-02-19 21:00:00,Mostly Cloudy,0.0006,42.69,38.42,0.86,6.93,,0.6,0,9.997
45.528047,-122.686994,2016-02-19 22:00:00,Possible Drizzle,0.0035,42.34,42.34,0.84,1.91,4.59,1,0,9.997
45.528047,-122.686994,2016-02-19 23:00:00,Light Rain,0.021,41.92,41.92,0.83,1.43,4.15,1,0,9.997
45.528047,-122.686994,2016-02-20 00:00:00,Drizzle,0.0123,42.99,42.99,0.81,1.68,4.62,0.97,0,9.997
45.528047,-122.686994,2016-02-20 01:00:00,Light Rain,0.0162,41.98,41.98,0.84,2.17,5.41,1,0,9.997
45.528047,-122.686994,2016-02-20 02:00:00,Drizzle,0.0064,41.88,39.75,0.83,3.71,8.65,1,0,9.997
45.528047,-122.686994,2016-02-20 03:00:00,Possible Drizzle,0.0063,42.27,42.27,0.8,2.01,4.86,1,0,9.997
45.528047,-122.686994,2016-02-20 04:00:00,Overcast,0.0013,42.27,42.27,0.8,2.01,3.62,1,0,9.997
45.528047,-122.686994,2016-02-20 05:00:00,Overcast,0.0002,41.26,41.26,0.85,0.59,1.42,0.88,0,9.997
45.528047,-122.686994,2016-02-20 06:00:00,Partly Cloudy,0,40.68,40.68,0.87,0.63,1.4,0.52,0,9.997
45.528047,-122.686994,2016-02-20 07:00:00,Mostly Cloudy,0,39.92,39.92,0.9,0.37,0.62,0.83,0,9.997
45.528047,-122.686994,2016-02-20 08:00:00,Mostly Cloudy,0,39.86,39.86,0.9,0.44,0.44,0.71,0,9.797
45.528047,-122.686994,2016-02-20 09:00:00,Mostly Cloudy,0,43.17,43.17,0.82,0.14,0.56,0.75,1,9.997
45.528047,-122.686994,2016-02-20 10:00:00,Mostly Cloudy,0,44.62,44.62,0.88,2.92,3.02,0.79,1,9.997
45.528047,-122.686994,2016-02-20 11:00:00,Overcast,0,46.78,46.78,0.83,2.01,3.15,0.92,2,9.997
45.528047,-122.686994,2016-02-20 12:00:00,Overcast,0,48.56,48.56,0.76,2.92,4.09,0.97,2,9.997
45.528047,-122.686994,2016-02-20 13:00:00,Mostly Cloudy,0,50.56,50.56,0.69,2.92,3.74,0.75,2,9.997
45.528047,-122.686994,2016-02-20 14:00:00,Clear,0,52.72,52.72,0.63,2.01,4.96,0.13,2,9.997
45.528047,-122.686994,2016-02-20 15:00:00,Clear,0,52.72,52.72,0.61,4.03,6.04,0.06,1,9.997
45.528047,-122.686994,2016-02-20 16:00:00,Clear,0,52.35,52.35,0.62,6.03,6.47,0.03,1,9.997
45.528047,-122.686994,2016-02-20 17:00:00,Clear,0,50.8,50.8,0.66,2.7,6.55,0.01,0,9.997
45.528047,-122.686994,2016-02-20 18:00:00,Clear,0,47.58,44.77,0.73,6.03,6.03,0.01,0,9.997
45.528047,-122.686994,2016-02-20 19:00:00,Clear,0,45.53,43.68,0.77,4.03,4.03,0,0,9.997
45.528047,-122.686994,2016-02-20 20:00:00,Clear,0,44.17,42.12,0.71,4.03,4.03,0,0,9.997
45.528047,-122.686994,2016-02-20 21:00:00,Clear,0,45.52,43.02,0.71,4.92,4.92,0,0,9.997
45.528047,-122.686994,2016-02-20 22:00:00,Clear,0,44.62,42.63,0.73,4.03,4.12,0,0,9.997
45.528047,-122.686994,2016-02-20 23:00:00,Clear,0,44.62,44.62,0.71,2.92,4.41,0,0,9.997
45.528047,-122.686994,2016-02-21 00:00:00,Clear,0,44.07,41.99,0.7,4.03,4.03,0,0,9.997
45.528047,-122.686994,2016-02-21 01:00:00,Clear,0,44.24,44.24,0.66,2.01,3.52,0,0,9.997
45.528047,-122.686994,2016-02-21 02:00:00,Clear,0,39.96,39.96,0.79,1.85,2.54,0,0,9.997
45.528047,-122.686994,2016-02-21 03:00:00,Clear,0,39.61,39.61,0.78,1.17,1.94,0,0,9.997
45.528047,-122.686994,2016-02-21 04:00:00,Clear,0,38.97,38.97,0.79,1.01,2.57,0,0,9.997
45.528047,-122.686994,2016-02-21 05:00:00,Clear,0,38.42,38.42,0.82,0.84,2.14,0,0,9.997
45.528047,-122.686994,2016-02-21 06:00:00,Clear,0,40.66,40.66,0.71,1.48,2.56,0,0,9.997
45.528047,-122.686994,2016-02-21 07:00:00,Clear,0,39.25,39.25,0.82,0.8,2.47,0.03,0,9.997
45.528047,-122.686994,2016-02-21 08:00:00,Clear,0,40.17,40.17,0.8,0.71,1.79,0,0,9.997
45.528047,-122.686994,2016-02-21 09:00:00,Clear,0,44.24,42.19,0.66,4.03,4.03,0,1,9.997
45.528047,-122.686994,2016-02-21 10:00:00,Mostly Cloudy,0.0004,47.32,42.69,0.58,10.06,10.06,0.83,1,9.601
45.528047,-122.686994,2016-02-21 11:00:00,Light Rain,0.0449,44.07,44.07,0.79,1.26,2.57,1,2,8.601
45.528047,-122.686994,2016-02-21 12:00:00,Light Rain,0.032,44.24,44.24,0.88,1.27,4.05,1,2,9.997
45.528047,-122.686994,2016-02-21 13:00:00,Overcast,0.0004,46.41,45.57,0.88,3.05,7.67,1,2,9.997
45.528047,-122.686994,2016-02-21 14:00:00,Overcast,0,50.56,50.56,0.79,3.15,7.44,0.88,2,9.997
45.528047,-122.686994,2016-02-21 15:00:00,Mostly Cloudy,0,52.72,52.72,0.74,2.94,6.12,0.76,1,9.997
45.528047,-122.686994,2016-02-21 16:00:00,Partly Cloudy,0,53.25,53.25,0.72,1.47,4.75,0.51,1,9.997
45.528047,-122.686994,2016-02-21 17:00:00,Clear,0,51.09,51.09,0.76,2.92,2.92,0.16,0,9.997
45.528047,-122.686994,2016-02-21 18:00:00,Clear,0,47.83,47.83,0.82,2.01,2.01,0.01,0,9.997
45.528047,-122.686994,2016-02-21 19:00:00,Clear,0,44.86,44.86,0.87,0.26,0.26,0.1,0,9.997
45.528047,-122.686994,2016-02-21 20:00:00,Clear,0,43.22,43.22,0.87,0.33,0.33,0,0,9.997
45.528047,-122.686994,2016-02-21 21:00:00,Clear,0,41.88,41.88,0.89,0.37,0.37,0.06,0,9.847
45.528047,-122.686994,2016-02-21 22:00:00,Partly Cloudy,0,41.18,41.18,0.89,0.13,0.17,0.4,0,8.057
45.528047,-122.686994,2016-02-21 23:00:00,Clear,0,40.29,40.29,0.91,0.14,0.36,0.29,0,5.821
45.528047,-122.686994,2016-02-22 00:00:00,Partly Cloudy,0,39.62,39.62,0.91,0.09,0.26,0.52,0,5.255
45.528047,-122.686994,2016-02-22 01:00:00,Overcast,0,41.73,41.73,0.87,0.91,0.91,0.9,0,5.628
45.528047,-122.686994,2016-02-22 02:00:00,Overcast,0,41.18,41.18,0.89,0.91,0.91,1,0,5.7
45.528047,-122.686994,2016-02-22 03:00:00,Foggy,0,41.02,41.02,0.89,0.91,0.91,1,0,0.983
45.528047,-122.686994,2016-02-22 04:00:00,Foggy,0,41.38,41.38,0.89,0.11,0.45,1,0,0.268
45.528047,-122.686994,2016-02-22 05:00:00,Foggy,0,41.73,41.73,0.89,2.01,2.01,1,0,0.26
45.528047,-122.686994,2016-02-22 06:00:00,Foggy,0,42.08,42.08,0.89,2.92,2.92,1,0,1.485
45.528047,-122.686994,2016-02-22 07:00:00,Drizzle,0.009,41.02,41.02,0.89,0.65,1.67,1,0,5.146
45.528047,-122.686994,2016-02-22 08:00:00,Possible Drizzle,0.0041,41.73,41.73,0.89,0.91,0.91,0.88,0,8.389
45.528047,-122.686994,2016-02-22 09:00:00,Overcast,0,42.08,42.08,0.89,2.92,2.92,1,1,4.571
45.528047,-122.686994,2016-02-22 10:00:00,Overcast,0,42.27,42.27,0.88,1.05,2.27,1,1,7.883
45.528047,-122.686994,2016-02-22 11:00:00,Overcast,0,44.79,44.79,0.87,1.17,2.14,1,2,9.159
45.528047,-122.686994,2016-02-22 12:00:00,Overcast,0,44.96,44.96,0.88,0.63,2.46,1,2,9.468
45.528047,-122.686994,2016-02-22 13:00:00,Mostly Cloudy,0,47.49,47.49,0.81,1.11,3.86,0.79,2,9.997
45.528047,-122.686994,2016-02-22 14:00:00,Clear,0,48.75,48.75,0.77,2.92,4.39,0.21,2,9.997
45.528047,-122.686994,2016-02-22 15:00:00,Clear,0,53.61,53.61,0.61,2.92,3.72,0.13,1,9.997
45.528047,-122.686994,2016-02-22 16:00:00,Clear,0,51.27,51.27,0.63,0.86,2.6,0.09,1,9.997
45.528047,-122.686994,2016-02-22 17:00:00,Clear,0,52.18,52.18,0.59,0.48,2.15,0,0,9.997
45.528047,-122.686994,2016-02-22 18:00:00,Clear,0,49.48,49.48,0.67,0.91,0.91,0,0,9.997
45.528047,-122.686994,2016-02-22 19:00:00,Clear,0,44.34,44.34,0.68,0.36,0.55,0,0,9.997
45.528047,-122.686994,2016-02-22 20:00:00,Clear,0,42.48,42.48,0.73,0.41,0.74,0,0,9.997
45.528047,-122.686994,2016-02-22 21:00:00,Clear,0,41.34,38.84,0.82,4.03,4.03,0,0,9.997
45.528047,-122.686994,2016-02-22 22:00:00,Clear,0,40.21,37.54,0.88,4.03,4.03,0,0,9.997
45.528047,-122.686994,2016-02-22 23:00:00,Clear,0,39.1,39.1,0.92,2.01,2.01,0,0,9.997
45.528047,-122.686994,2016-02-23 00:00:00,Clear,0,40.66,40.66,0.85,2.92,2.92,0,0,9.997
45.528047,-122.686994,2016-02-23 01:00:00,Clear,0,40.29,37.62,0.78,4.03,4.03,0,0,9.465
45.528047,-122.686994,2016-02-23 02:00:00,Clear,0,39.74,36.99,0.79,4.03,4.03,0.23,0,8.011
45.528047,-122.686994,2016-02-23 03:00:00,Partly Cloudy,0,39.23,39.23,0.79,2.01,3.74,0.39,0,8.865
45.528047,-122.686994,2016-02-23 04:00:00,Clear,0,37.4,32.05,0.89,6.93,6.93,0,0,9.608
45.528047,-122.686994,2016-02-23 05:00:00,Partly Cloudy,0,37.59,32.86,0.89,6.03,6.03,0.46,0,3.198
45.528047,-122.686994,2016-02-23 06:00:00,Mostly Cloudy,0,36.89,36.89,0.89,2.92,12.6,0.61,0,3.722
45.528047,-122.686994,2016-02-23 07:00:00,Foggy,0,41.11,37.79,0.72,4.98,11.88,0.73,0,1.893
45.528047,-122.686994,2016-02-23 08:00:00,Clear,0,41.18,41.18,0.76,2.92,12.6,0,0,9.997
45.528047,-122.686994,2016-02-23 09:00:00,Clear,0,44.96,44.96,0.57,2.92,12.77,0,1,9.997
45.528047,-122.686994,2016-02-23 10:00:00,Clear,0,49.48,47.66,0.55,4.92,14.64,0,2,9.997
45.528047,-122.686994,2016-02-23 11:00:00,Clear,0,52,52,0.5,6.65,15.12,0,3,9.997
45.528047,-122.686994,2016-02-23 12:00:00,Clear,0,53.25,53.25,0.49,7.9,14.37,0,3,9.997
45.528047,-122.686994,2016-02-23 13:00:00,Clear,0,54.51,54.51,0.47,7.19,16.09,0,3,9.997
45.528047,-122.686994,2016-02-23 14:00:00,Clear,0,55.77,55.77,0.44,6.89,16.07,0,2,9.997
45.528047,-122.686994,2016-02-23 15:00:00,Clear,0,55.77,55.77,0.45,7.83,14.77,0,2,9.997
45.528047,-122.686994,2016-02-23 16:00:00,Clear,0,56.31,56.31,0.43,6.8,14.43,0.06,1,9.997
45.528047,-122.686994,2016-02-23 17:00:00,Clear,0,55.77,55.77,0.45,4.03,13.01,0.06,0,9.997
45.528047,-122.686994,2016-02-23 18:00:00,Clear,0,55.42,55.42,0.44,4.92,12.04,0.06,0,9.997
45.528047,-122.686994,2016-02-23 19:00:00,Clear,0,53.14,53.14,0.49,6.03,7.15,0.06,0,9.997
45.528047,-122.686994,2016-02-23 20:00:00,Clear,0,52.14,52.14,0.52,6.93,7.23,0.05,0,9.997
45.528047,-122.686994,2016-02-23 21:00:00,Clear,0,51.29,51.29,0.53,6.03,7.77,0.06,0,9.997
45.528047,-122.686994,2016-02-23 22:00:00,Clear,0,50.17,50.17,0.55,6.03,6.03,0,0,9.997
45.528047,-122.686994,2016-02-23 23:00:00,Clear,0,49.44,48.2,0.57,4.03,6.51,0,0,9.997
45.528047,-122.686994,2016-02-24 00:00:00,Clear,0,49.06,47.76,0.57,4.03,6.11,0,0,9.997
45.528047,-122.686994,2016-02-24 01:00:00,Clear,0,48.21,48.21,0.58,2.07,5.16,0,0,9.997
45.528047,-122.686994,2016-02-24 02:00:00,Clear,0,47.07,42.8,0.6,8.96,8.96,0.08,0,9.997
45.528047,-122.686994,2016-02-24 03:00:00,Clear,0,46.3,46.3,0.61,1.8,3.69,0,0,9.997
45.528047,-122.686994,2016-02-24 04:00:00,Mostly Cloudy,0,46.2,46.2,0.63,1.75,3.57,0.68,0,9.997
45.528047,-122.686994,2016-02-24 05:00:00,Mostly Cloudy,0,46.29,43.23,0.64,6.03,6.03,0.64,0,9.997
45.528047,-122.686994,2016-02-24 06:00:00,Overcast,0,46.4,46.4,0.65,2.92,3.26,1,0,9.997
45.528047,-122.686994,2016-02-24 07:00:00,Overcast,0,46.47,46.47,0.66,2.01,2.01,1,0,9.997
45.528047,-122.686994,2016-02-24 08:00:00,Overcast,0,47.17,44.95,0.64,4.92,4.92,1,0,9.997
45.528047,-122.686994,2016-02-24 09:00:00,Overcast,0,49.46,48.23,0.62,4.03,4.18,0.92,1,9.997
45.528047,-122.686994,2016-02-24 10:00:00,Mostly Cloudy,0,53.08,53.08,0.53,2.92,4.2,0.81,1,9.997
45.528047,-122.686994,2016-02-24 11:00:00,Mostly Cloudy,0,54.87,54.87,0.51,2.92,5.88,0.87,2,9.997
45.528047,-122.686994,2016-02-24 12:00:00,Mostly Cloudy,0,56.86,56.86,0.48,6.93,6.93,0.6,3,9.997
45.528047,-122.686994,2016-02-24 13:00:00,Mostly Cloudy,0,59.91,59.91,0.44,4.03,5.61,0.6,3,9.997
45.528047,-122.686994,2016-02-24 14:00:00,Partly Cloudy,0,61.89,61.89,0.42,2.92,4.95,0.32,2,9.997
45.528047,-122.686994,2016-02-24 15:00:00,Mostly Cloudy,0,64.96,64.96,0.38,0.91,3.38,0.75,1,9.997
45.528047,-122.686994,2016-02-24 16:00:00,Overcast,0,62.56,62.56,0.42,2.92,3.27,0.89,1,9.997
45.528047,-122.686994,2016-02-24 17:00:00,Mostly Cloudy,0,62.61,62.61,0.42,4.03,4.03,0.8,0,9.997
45.528047,-122.686994,2016-02-24 18:00:00,Mostly Cloudy,0,57.41,57.41,0.51,2.92,2.92,0.76,0,9.997
45.528047,-122.686994,2016-02-24 19:00:00,Overcast,0,55.47,55.47,0.54,4.03,4.03,0.96,0,9.997
45.528047,-122.686994,2016-02-24 20:00:00,Clear,0,52.79,52.79,0.58,0.91,3.06,0,0,9.997
45.528047,-122.686994,2016-02-24 21:00:00,Clear,0,51.47,51.47,0.61,6.03,6.03,0,0,9.997
45.528047,-122.686994,2016-02-24 22:00:00,Clear,0,49.99,49.99,0.65,1.13,2.8,0,0,9.997
45.528047,-122.686994,2016-02-24 23:00:00,Clear,0,48.72,48.72,0.68,0.94,2.27,0,0,9.997
45.528047,-122.686994,2016-02-25 00:00:00,Clear,0,47.73,46.23,0.69,4.03,4.03,0,0,9.997
45.528047,-122.686994,2016-02-25 01:00:00,Clear,0,46.91,46.91,0.7,0.91,2.44,0,0,9.997
45.528047,-122.686994,2016-02-25 02:00:00,Clear,0,49.12,49.12,0.63,2.92,2.92,0,0,9.997
45.528047,-122.686994,2016-02-25 03:00:00,Clear,0,48.21,48.21,0.64,2.92,2.92,0,0,9.997
45.528047,-122.686994,2016-02-25 04:00:00,Clear,0,43.19,43.19,0.76,0.76,1.72,0,0,9.997
45.528047,-122.686994,2016-02-25 05:00:00,Clear,0,42.75,42.75,0.78,0.83,2.18,0,0,9.997
45.528047,-122.686994,2016-02-25 06:00:00,Clear,0,41.49,41.49,0.8,0.87,2.43,0,0,9.997
45.528047,-122.686994,2016-02-25 07:00:00,Clear,0,41.32,41.32,0.8,1.15,1.61,0.16,0,9.997
45.528047,-122.686994,2016-02-25 08:00:00,Clear,0,46.6,44.92,0.66,4.03,4.03,0.09,0,9.997
45.528047,-122.686994,2016-02-25 09:00:00,Clear,0,47.22,47.22,0.73,1.53,4.33,0.03,1,9.997
45.528047,-122.686994,2016-02-25 10:00:00,Clear,0,51.81,51.81,0.64,6.03,6.03,0.03,2,9.997
45.528047,-122.686994,2016-02-25 11:00:00,Clear,0,54.33,54.33,0.58,6.03,7.63,0.03,3,9.997
45.528047,-122.686994,2016-02-25 12:00:00,Clear,0,59.55,59.55,0.48,4.03,7.41,0.09,3,9.997
45.528047,-122.686994,2016-02-25 13:00:00,Clear,0,60.82,60.82,0.46,2.92,7.8,0.01,3,9.997
45.528047,-122.686994,2016-02-25 14:00:00,Clear,0,61.89,61.89,0.44,6.03,8.45,0,3,9.997
45.528047,-122.686994,2016-02-25 15:00:00,Clear,0,62.8,62.8,0.42,6.03,7.52,0.01,2,9.997
45.528047,-122.686994,2016-02-25 16:00:00,Clear,0,63.51,63.51,0.43,4.03,7.58,0.01,1,9.997
45.528047,-122.686994,2016-02-25 17:00:00,Clear,0,62.26,62.26,0.44,6.93,6.93,0.01,0,9.997
45.528047,-122.686994,2016-02-25 18:00:00,Clear,0,60.82,60.82,0.46,2.92,5.27,0,0,9.997
45.528047,-122.686994,2016-02-25 19:00:00,Clear,0,56.66,56.66,0.53,8.96,8.96,0,0,9.997
45.528047,-122.686994,2016-02-25 20:00:00,Clear,0,55.15,55.15,0.55,6.03,6.03,0,0,9.997
45.528047,-122.686994,2016-02-25 21:00:00,Clear,0,54.01,54.01,0.56,4.92,6.04,0,0,9.997
45.528047,-122.686994,2016-02-25 22:00:00,Clear,0,53.16,53.16,0.57,8.96,8.96,0,0,9.997
45.528047,-122.686994,2016-02-25 23:00:00,Clear,0,52.71,52.71,0.57,6.03,6.03,0,0,9.997
