CRASH_ID,SER_NO,INVSTG_AGY_SHORT_DESC,CRASH_SPEED_INVLV_FLG,ALCHL_INVLV_FLG,DRUG_INVLV_FLG,MJ_INVLV_FLG,SCHL_ZONE_IND,WRK_ZONE_IND,LANE RDWY DPRT CRASH FLG,UNLOCT FLG,CRASH_DT,CRASH_WK_DAY_CD,CRASH_HR_SHORT_DESC,CNTY_NM,CITY_SECT_NM,URB_AREA_SHORT_NM,HWY_NO,HWY_MED_NM,RDWY_NO,FC_CD,HWY_COMPNT_CD,HWY_COMPNT_SHORT_DESC,MLGE_TYP_CD,RD_CON_NO,LRS VAL,MP_NO,ST_NO,ST_NM,ISECT_ST_NO,ISECT_ST_NM,RD_CHAR_CD,RD_CHAR_SHORT_DESC,CMPSS_DIR_CD,CMPSS_DIR_FROM_CD,CMPSS_DIR_SHORT_DESC,IMPCT_LOC_CD,ISECT_TYP_SHORT_DESC,MEDN_TYP_SHORT_DESC,TURNG_LEG_QTY,LN_QTY,ISECT_REL_FLG,TRAF_CNTL_DEVICE_SHORT_DESC,OFF_RDWY_FLG,RNDABT_FLG,DRVWY_REL_FLG,WTHR_COND_SHORT_DESC,RD_SURF_SHORT_DESC,LGT_COND_SHORT_DESC,CRASH_TYP_SHORT_DESC,COLLIS_TYP_SHORT_DESC,CRASH_SVRTY_SHORT_DESC,CRASH_EVNT_1_CD,CRASH_EVNT_2_CD,CRASH_EVNT_3_CD,CRASH_CAUSE_1_CD,CRASH_CAUSE_2_CD,CRASH_CAUSE_3_CD,LAT DEG NO,LAT MINUTE NO,LAT SEC NO,LONGTD DEG NO,LONGTD MINUTE NO,LONGTD SEC NO,VHCL_ID,STRIKG_VHCL_FLG,VHCL_CODED_SEQ_NO,VHCL_TYP_SHORT_DESC,VHCL_USE_SHORT_DESC,TRLR_QTY,VHCL_OWNSHP_SHORT_DESC,VHCL_MVMNT_SHORT_DESC,VHCL_CMPSS_DIR_FROM_SHORT_DESC,VHCL_CMPSS_DIR_TO_SHORT_DESC,VHCL_ACTN_CD,VHCL_EVNT_1_CD,VHCL_EVNT_2_CD,VHCL_EVNT_3_CD,VHCL_CAUSE_1_CD,VHCL_CAUSE_2_CD,VHCL_CAUSE_3_CD,PARTIC_ID,STRIKG_PARTIC_FLG,PARTIC_VHCL_SEQ_NO,PARTIC_TYP_CD,PARTIC_TYP_SHORT_DESC,PARTIC_MVMNT_SHORT_DESC,PARTIC_CMPSS_DIR_FROM_SHORT_DESC,PARTIC_CMPSS_DIR_TO_SHORT_DESC,INJ_SVRTY_SHORT_DESC,AGE_VAL,SEX_CD,DRVR_LIC_STAT_SHORT_DESC,DRVR_RES_SHORT_DESC,PARTIC_ACTN_CD,NON_MOTRST_LOC_SHORT_DESC,PARTIC_ERR_1_CD,PARTIC_ERR_2_CD,PARTIC_ERR_3_CD,PARTIC_EVNT_1_CD,PARTIC_EVNT_2_CD,PARTIC_EVNT_3_CD,PARTIC_CAUSE_1_CD,PARTIC_CAUSE_2_CD,PARTIC_CAUSE_3_CD,TOTAL_CRASHES,TOTAL_ROWS
1683023,14357,CITY,0,0,0,0,0,0,Y,FALSE,11/27/2016,1,6P,Multnomah,Portland SW,PORTLAND UA,1,PACIFIC,2,11,0,MN,0,,000100200S00,299.4,306,PACIFIC HY I-5,9492,NB EX MARQUAM BR,3,STRGHT,5,,S,4,,RSDMD,,6,0,UNKNOWN,1,0,0,RAIN,WET,DUSK,FIX OBJ,FIX,INJ,119,13,,32,13,,45,29,45.37,-122,40,23.99,3177878,1,1,PSNGR CAR,NONE,0,PRVTE,STRGHT,S,N,0,119,13,,0,,,3629546,0,1,1,DRVR,,,,INJB,52,1,OR-Y,OR<25,17,,52,45,,,,,32,13,,717,1693
1683023,14357,CITY,0,0,0,0,0,0,Y,FALSE,11/27/2016,1,6P,Multnomah,Portland SW,PORTLAND UA,1,PACIFIC,2,11,0,MN,0,,000100200S00,299.4,306,PACIFIC HY I-5,9492,NB EX MARQUAM BR,3,STRGHT,5,,S,4,,RSDMD,,6,0,UNKNOWN,1,0,0,RAIN,WET,DUSK,FIX OBJ,FIX,INJ,119,13,,32,13,,45,29,45.37,-122,40,23.99,3177879,0,2,PSNGR CAR,NONE,0,PRVTE,STRGHT,S,N,0,,,,0,,,3629547,0,1,1,DRVR,,,,INJC,38,1,OTH-Y,N-RES,0,,0,,,,,,0,,,717,1693
1683023,14357,CITY,0,0,0,0,0,0,Y,FALSE,11/27/2016,1,6P,Multnomah,Portland SW,PORTLAND UA,1,PACIFIC,2,11,0,MN,0,,000100200S00,299.4,306,PACIFIC HY I-5,9492,NB EX MARQUAM BR,3,STRGHT,5,,S,4,,RSDMD,,6,0,UNKNOWN,1,0,0,RAIN,WET,DUSK,FIX OBJ,FIX,INJ,119,13,,32,13,,45,29,45.37,-122,40,23.99,3177879,0,2,PSNGR CAR,NONE,0,PRVTE,STRGHT,S,N,0,,,,0,,,3629548,0,2,2,PSNG,,,,INJB,31,2,,,0,,0,,,,,,0,,,717,1693
1683023,14357,CITY,0,0,0,0,0,0,Y,FALSE,11/27/2016,1,6P,Multnomah,Portland SW,PORTLAND UA,1,PACIFIC,2,11,0,MN,0,,000100200S00,299.4,306,PACIFIC HY I-5,9492,NB EX MARQUAM BR,3,STRGHT,5,,S,4,,RSDMD,,6,0,UNKNOWN,1,0,0,RAIN,WET,DUSK,FIX OBJ,FIX,INJ,119,13,,32,13,,45,29,45.37,-122,40,23.99,3177879,0,2,PSNGR CAR,NONE,0,PRVTE,STRGHT,S,N,0,,,,0,,,3629549,0,3,2,PSNG,,,,INJC,35,1,,,0,,0,,,,,,0,,,717,1693
1682877,14462,NONE,0,0,0,0,0,0,N,FALSE,11/29/2016,3,6P,Multnomah,Portland SE,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,301.33,302,PACIFIC HY I-5,9439,SB ENFR BANFIELD C2,3,STRGHT,5,,S,6,,RSDMD,,6,0,UNKNOWN,0,0,0,RAIN,WET,DUSK,S-1STOP,REAR,INJ,,,,29,,,45,31,15.6,-122,39,57.06,3177585,1,1,PSNGR CAR,NONE,0,PRVTE,STRGHT,N,S,0,,,,0,,,3629175,0,1,1,DRVR,,,,NONE,52,1,OR-Y,OR<25,0,,26,,,,,,29,,,717,1693
1682877,14462,NONE,0,0,0,0,0,0,N,FALSE,11/29/2016,3,6P,Multnomah,Portland SE,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,301.33,302,PACIFIC HY I-5,9439,SB ENFR BANFIELD C2,3,STRGHT,5,,S,6,,RSDMD,,6,0,UNKNOWN,0,0,0,RAIN,WET,DUSK,S-1STOP,REAR,INJ,,,,29,,,45,31,15.6,-122,39,57.06,3177586,0,2,PSNGR CAR,NONE,0,PRVTE,STOP,N,S,11,,,,0,,,3629176,0,1,1,DRVR,,,,INJC,29,2,OR-Y,OR>25,0,,0,,,,,,0,,,717,1693
1682877,14462,NONE,0,0,0,0,0,0,N,FALSE,11/29/2016,3,6P,Multnomah,Portland SE,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,301.33,302,PACIFIC HY I-5,9439,SB ENFR BANFIELD C2,3,STRGHT,5,,S,6,,RSDMD,,6,0,UNKNOWN,0,0,0,RAIN,WET,DUSK,S-1STOP,REAR,INJ,,,,29,,,45,31,15.6,-122,39,57.06,3177587,0,3,UNKNOWN,NONE,0,UNKN,STRGHT,N,S,22,,,,0,,,3629177,0,1,1,DRVR,,,,NONE,0,9,UNK,UNK,0,,0,,,,,,0,,,717,1693
1713806,14446,CITY,0,0,0,0,0,0,N,FALSE,11/29/2016,3,6P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,303.5,322,PACIFIC HY I-5,9430,SB EX FREMONT BR,3,STRGHT,1,,N,10,,RSDMD,,8,0,UNKNOWN,0,0,0,UNK,UNK,DUSK,S-1STOP,REAR,PDO,,,,29,,,45,32,57.19,-122,40,43.51,3233503,1,1,PSNGR CAR,NONE,9,N/A,STRGHT,N,S,0,,,,0,,,3685682,0,1,1,DRVR,,,,NONE,0,9,UNK,UNK,0,,0,,,,,,0,,,717,1693
1713806,14446,CITY,0,0,0,0,0,0,N,FALSE,11/29/2016,3,6P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,303.5,322,PACIFIC HY I-5,9430,SB EX FREMONT BR,3,STRGHT,1,,N,10,,RSDMD,,8,0,UNKNOWN,0,0,0,UNK,UNK,DUSK,S-1STOP,REAR,PDO,,,,29,,,45,32,57.19,-122,40,43.51,3233504,0,2,PSNGR CAR,NONE,9,N/A,STOP,N,S,11,,,,0,,,3685683,0,1,1,DRVR,,,,NONE,0,9,UNK,UNK,0,,0,,,,,,0,,,717,1693
1682866,14459,NONE,0,0,0,0,0,0,N,FALSE,11/29/2016,3,9A,Multnomah,Portland Bridges,PORTLAND UA,1,PACIFIC,2,11,0,MN,0,,000100200S00,300.28,9009,MARQUAM BRIDGE,9551,WB EF MARQUAM BR C1,1,INTER,9,,CN,2,3-LEG,,0,,0,UNKNOWN,0,0,0,RAIN,WET,DAY,S-1STOP,REAR,INJ,,,,29,,,45,30,25.83,-122,40,13.72,3177561,1,1,PSNGR CAR,NONE,0,PRVTE,STRGHT,SW,NE,52,,,,0,,,3629146,0,1,1,DRVR,,,,INJC,23,2,OR-Y,OR>25,0,,26,,,,,,29,,,717,1693
1682866,14459,NONE,0,0,0,0,0,0,N,FALSE,11/29/2016,3,9A,Multnomah,Portland Bridges,PORTLAND UA,1,PACIFIC,2,11,0,MN,0,,000100200S00,300.28,9009,MARQUAM BRIDGE,9551,WB EF MARQUAM BR C1,1,INTER,9,,CN,2,3-LEG,,0,,0,UNKNOWN,0,0,0,RAIN,WET,DAY,S-1STOP,REAR,INJ,,,,29,,,45,30,25.83,-122,40,13.72,3177562,0,2,PSNGR CAR,NONE,0,PRVTE,STOP,SW,NE,11,,,,0,,,3629147,0,1,1,DRVR,,,,INJC,55,2,OR-Y,OR<25,0,,0,,,,,,0,,,717,1693
1682837,14448,NO RPT,0,0,0,0,0,0,N,FALSE,11/29/2016,3,5P,Multnomah,Portland Bridges,PORTLAND UA,1,PACIFIC,2,11,0,MN,0,,000100200S00,300.48,9009,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,8,BRIDGE,7,,W,3,,RSDMD,,8,0,UNKNOWN,0,0,0,CLR,DRY,DLIT,S-1STOP,REAR,INJ,13,,,29,,,45,30,32.05,-122,40,3.03,3177501,1,1,PSNGR CAR,NONE,0,PRVTE,STRGHT,W,E,0,,,,0,,,3629070,0,1,1,DRVR,,,,NONE,23,2,OR-Y,OR<25,0,,26,,,,,,29,,,717,1693
1682837,14448,NO RPT,0,0,0,0,0,0,N,FALSE,11/29/2016,3,5P,Multnomah,Portland Bridges,PORTLAND UA,1,PACIFIC,2,11,0,MN,0,,000100200S00,300.48,9009,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,8,BRIDGE,7,,W,3,,RSDMD,,8,0,UNKNOWN,0,0,0,CLR,DRY,DLIT,S-1STOP,REAR,INJ,13,,,29,,,45,30,32.05,-122,40,3.03,3177502,0,2,PSNGR CAR,NONE,0,UNKN,STOP,W,E,11,13,,,0,,,3629071,0,1,1,DRVR,,,,NONE,37,2,OR-Y,OR<25,0,,0,,,,,,0,,,717,1693
1682837,14448,NO RPT,0,0,0,0,0,0,N,FALSE,11/29/2016,3,5P,Multnomah,Portland Bridges,PORTLAND UA,1,PACIFIC,2,11,0,MN,0,,000100200S00,300.48,9009,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,8,BRIDGE,7,,W,3,,RSDMD,,8,0,UNKNOWN,0,0,0,CLR,DRY,DLIT,S-1STOP,REAR,INJ,13,,,29,,,45,30,32.05,-122,40,3.03,3177503,0,3,PSNGR CAR,NONE,0,PRVTE,STOP,W,E,22,,,,0,,,3629072,0,1,1,DRVR,,,,INJC,32,2,UNK,OR<25,0,,0,,,,,,0,,,717,1693
1682837,14448,NO RPT,0,0,0,0,0,0,N,FALSE,11/29/2016,3,5P,Multnomah,Portland Bridges,PORTLAND UA,1,PACIFIC,2,11,0,MN,0,,000100200S00,300.48,9009,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,8,BRIDGE,7,,W,3,,RSDMD,,8,0,UNKNOWN,0,0,0,CLR,DRY,DLIT,S-1STOP,REAR,INJ,13,,,29,,,45,30,32.05,-122,40,3.03,3177504,0,4,PSNGR CAR,NONE,0,PRVTE,STRGHT,W,E,22,,,,0,,,3629073,0,1,1,DRVR,,,,NONE,19,2,OR-Y,OR<25,0,,0,,,,,,0,,,717,1693
1684422,14496,NO RPT,0,0,0,0,0,0,N,FALSE,11/30/2016,4,2P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,302.62,322,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,3,STRGHT,8,,NW,4,,RSDMD,,4,0,UNKNOWN,0,0,0,CLR,WET,DAY,S-1STOP,REAR,INJ,,,,29,,,45,32,19.43,-122,40,12.13,3180633,1,1,PSNGR CAR,NONE,0,PRVTE,STRGHT,NW,SE,0,,,,0,,,3632837,0,1,1,DRVR,,,,NONE,29,2,OR-Y,OR<25,0,,26,,,,,,29,,,717,1693
1684422,14496,NO RPT,0,0,0,0,0,0,N,FALSE,11/30/2016,4,2P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,302.62,322,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,3,STRGHT,8,,NW,4,,RSDMD,,4,0,UNKNOWN,0,0,0,CLR,WET,DAY,S-1STOP,REAR,INJ,,,,29,,,45,32,19.43,-122,40,12.13,3180634,0,2,PSNGR CAR,NONE,0,PRVTE,STOP,NW,SE,11,,,,0,,,3632838,0,1,1,DRVR,,,,NONE,16,2,OR-Y,OR<25,0,,0,,,,,,0,,,717,1693
1684422,14496,NO RPT,0,0,0,0,0,0,N,FALSE,11/30/2016,4,2P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,302.62,322,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,3,STRGHT,8,,NW,4,,RSDMD,,4,0,UNKNOWN,0,0,0,CLR,WET,DAY,S-1STOP,REAR,INJ,,,,29,,,45,32,19.43,-122,40,12.13,3180634,0,2,PSNGR CAR,NONE,0,PRVTE,STOP,NW,SE,11,,,,0,,,3632839,0,2,2,PSNG,,,,INJC,44,2,,,0,,0,,,,,,0,,,717,1693
1682888,14473,NONE,0,0,0,0,0,0,N,FALSE,11/30/2016,4,6P,Multnomah,Portland SE,PORTLAND UA,1,PACIFIC,2,11,0,MN,0,,000100200S00,300.56,9009,MARQUAM BRIDGE,9453,NB EF MARQUAM BR,8,BRIDGE,7,,W,4,,NONE,,4,0,UNKNOWN,0,0,0,CLR,DRY,DLIT,S-1STOP,REAR,INJ,,,,29,,,45,30,35.35,-122,40,0.22,3177610,1,1,PSNGR CAR,NONE,0,UNKN,STRGHT,W,E,0,,,,0,,,3629206,0,1,1,DRVR,,,,NONE,39,1,OR-Y,OR<25,0,,26,,,,,,29,,,717,1693
1682888,14473,NONE,0,0,0,0,0,0,N,FALSE,11/30/2016,4,6P,Multnomah,Portland SE,PORTLAND UA,1,PACIFIC,2,11,0,MN,0,,000100200S00,300.56,9009,MARQUAM BRIDGE,9453,NB EF MARQUAM BR,8,BRIDGE,7,,W,4,,NONE,,4,0,UNKNOWN,0,0,0,CLR,DRY,DLIT,S-1STOP,REAR,INJ,,,,29,,,45,30,35.35,-122,40,0.22,3177611,0,2,PSNGR CAR,NONE,0,PRVTE,STOP,W,E,11,,,,0,,,3629207,0,1,1,DRVR,,,,INJC,27,2,OR-Y,OR<25,0,,0,,,,,,0,,,717,1693
1682386,14510,NONE,0,0,0,0,0,0,N,FALSE,12/1/2016,5,7P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,302.63,322,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,3,STRGHT,8,,NW,8,,RSDMD,,6,0,MEDIAN BAR,0,0,0,CLR,DRY,DLIT,S-1STOP,REAR,INJ,13,,,29,,,45,32,19.87,-122,40,12.49,3176633,1,1,PSNGR CAR,NONE,0,PRVTE,STRGHT,NW,SE,0,,,,0,,,3627977,0,1,1,DRVR,,,,INJC,48,2,OTH-Y,N-RES,0,,26,,,,,,29,,,717,1693
1682386,14510,NONE,0,0,0,0,0,0,N,FALSE,12/1/2016,5,7P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,302.63,322,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,3,STRGHT,8,,NW,8,,RSDMD,,6,0,MEDIAN BAR,0,0,0,CLR,DRY,DLIT,S-1STOP,REAR,INJ,13,,,29,,,45,32,19.87,-122,40,12.49,3176633,1,1,PSNGR CAR,NONE,0,PRVTE,STRGHT,NW,SE,0,,,,0,,,3627978,0,2,2,PSNG,,,,INJC,49,2,,,0,,0,,,,,,0,,,717,1693
1682386,14510,NONE,0,0,0,0,0,0,N,FALSE,12/1/2016,5,7P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,302.63,322,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,3,STRGHT,8,,NW,8,,RSDMD,,6,0,MEDIAN BAR,0,0,0,CLR,DRY,DLIT,S-1STOP,REAR,INJ,13,,,29,,,45,32,19.87,-122,40,12.49,3176634,0,2,PSNGR CAR,NONE,0,PRVTE,STOP,NW,SE,11,13,,,0,,,3627979,0,1,1,DRVR,,,,NONE,25,1,OR-Y,OR<25,0,,0,,,,,,0,,,717,1693
1682386,14510,NONE,0,0,0,0,0,0,N,FALSE,12/1/2016,5,7P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,302.63,322,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,3,STRGHT,8,,NW,8,,RSDMD,,6,0,MEDIAN BAR,0,0,0,CLR,DRY,DLIT,S-1STOP,REAR,INJ,13,,,29,,,45,32,19.87,-122,40,12.49,3176635,0,3,PSNGR CAR,NONE,0,PRVTE,STOP,NW,SE,11,13,,,0,,,3627980,0,1,1,DRVR,,,,INJC,28,1,OR-Y,OR<25,0,,0,,,,,,0,,,717,1693
1682386,14510,NONE,0,0,0,0,0,0,N,FALSE,12/1/2016,5,7P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,302.63,322,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,3,STRGHT,8,,NW,8,,RSDMD,,6,0,MEDIAN BAR,0,0,0,CLR,DRY,DLIT,S-1STOP,REAR,INJ,13,,,29,,,45,32,19.87,-122,40,12.49,3176636,0,4,PSNGR CAR,NONE,0,PRVTE,STOP,NW,SE,11,,,,0,,,3627981,0,1,1,DRVR,,,,INJC,25,1,OR-Y,OR<25,0,,0,,,,,,0,,,717,1693
1682386,14510,NONE,0,0,0,0,0,0,N,FALSE,12/1/2016,5,7P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,302.63,322,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,3,STRGHT,8,,NW,8,,RSDMD,,6,0,MEDIAN BAR,0,0,0,CLR,DRY,DLIT,S-1STOP,REAR,INJ,13,,,29,,,45,32,19.87,-122,40,12.49,3176636,0,4,PSNGR CAR,NONE,0,PRVTE,STOP,NW,SE,11,,,,0,,,3627982,0,2,2,PSNG,,,,INJC,25,2,,,0,,0,,,,,,0,,,717,1693
1682343,14506,NO RPT,0,0,0,0,0,0,N,FALSE,12/1/2016,5,5P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,307.42,322,PACIFIC HY I-5,9902,SB EXTO MARINE DR,3,STRGHT,5,,S,7,,RSDMD,,6,0,MEDIAN BAR,0,0,0,RAIN,WET,DLIT,S-STRGHT,REAR,INJ,13,,,29,,,45,36,18.96,-122,40,57.01,3176555,1,1,UNKNOWN,UNKN,0,UNKN,STRGHT,N,S,0,,,,0,,,3627879,0,1,1,DRVR,,,,NONE,0,9,UNK,UNK,0,,42,,,,,,29,,,717,1693
1682343,14506,NO RPT,0,0,0,0,0,0,N,FALSE,12/1/2016,5,5P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,307.42,322,PACIFIC HY I-5,9902,SB EXTO MARINE DR,3,STRGHT,5,,S,7,,RSDMD,,6,0,MEDIAN BAR,0,0,0,RAIN,WET,DLIT,S-STRGHT,REAR,INJ,13,,,29,,,45,36,18.96,-122,40,57.01,3176556,0,2,PSNGR CAR,NONE,0,PRVTE,STRGHT,N,S,0,13,,,0,,,3627880,0,1,1,DRVR,,,,INJB,49,2,OTH-Y,N-RES,0,,0,,,,,,0,,,717,1693
1682343,14506,NO RPT,0,0,0,0,0,0,N,FALSE,12/1/2016,5,5P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,307.42,322,PACIFIC HY I-5,9902,SB EXTO MARINE DR,3,STRGHT,5,,S,7,,RSDMD,,6,0,MEDIAN BAR,0,0,0,RAIN,WET,DLIT,S-STRGHT,REAR,INJ,13,,,29,,,45,36,18.96,-122,40,57.01,3176557,0,3,PSNGR CAR,NONE,0,PRVTE,STOP,N,S,11,,,,0,,,3627881,0,1,1,DRVR,,,,NONE,20,2,OTH-Y,N-RES,0,,0,,,,,,0,,,717,1693
1714463,14604,NONE,0,0,0,0,0,0,N,FALSE,12/2/2016,6,1P,Multnomah,Portland SE,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,300.5,302,PACIFIC HY I-5,9460,NB EXTO BANFIELD C1,8,BRIDGE,5,,S,5,,NONE,,3,0,ONE-WAY,0,0,0,CLR,DRY,DAY,S-STRGHT,REAR,PDO,,,,13,,,45,30,33.14,-122,40,1.63,3234667,1,1,PSNGR CAR,NONE,9,N/A,STRGHT,S,N,0,,,,0,,,3686806,0,1,1,DRVR,,,,NONE,0,9,UNK,UNK,0,,0,,,,,,0,,,717,1693
1714463,14604,NONE,0,0,0,0,0,0,N,FALSE,12/2/2016,6,1P,Multnomah,Portland SE,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,300.5,302,PACIFIC HY I-5,9460,NB EXTO BANFIELD C1,8,BRIDGE,5,,S,5,,NONE,,3,0,ONE-WAY,0,0,0,CLR,DRY,DAY,S-STRGHT,REAR,PDO,,,,13,,,45,30,33.14,-122,40,1.63,3234668,0,2,PSNGR CAR,NONE,9,N/A,STRGHT,S,N,0,,,,0,,,3686807,0,1,1,DRVR,,,,NONE,0,9,UNK,UNK,0,,0,,,,,,0,,,717,1693
1714569,14654,NONE,0,0,0,0,0,0,N,FALSE,12/3/2016,7,7P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,302.37,322,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,3,STRGHT,4,,SE,7,,RSDMD,,6,0,UNKNOWN,0,0,0,RAIN,WET,DLIT,S-1STOP,REAR,PDO,,,,29,,,45,32,8.36,-122,40,2.8,3234846,1,1,PSNGR CAR,NONE,9,N/A,STRGHT,NW,SE,0,,,,0,,,3686980,0,1,1,DRVR,,,,NONE,0,9,UNK,UNK,0,,0,,,,,,0,,,717,1693
1714569,14654,NONE,0,0,0,0,0,0,N,FALSE,12/3/2016,7,7P,Multnomah,Portland N,PORTLAND UA,1,PACIFIC,1,11,0,MN,0,,000100100S00,302.37,322,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,3,STRGHT,4,,SE,7,,RSDMD,,6,0,UNKNOWN,0,0,0,RAIN,WET,DLIT,S-1STOP,REAR,PDO,,,,29,,,45,32,8.36,-122,40,2.8,3234847,0,2,PSNGR CAR,NONE,9,N/A,STOP,NW,SE,11,,,,0,,,3686981,0,1,1,DRVR,,,,NONE,0,9,UNK,UNK,0,,0,,,,,,0,,,717,1693
1682331,14616,NO RPT,0,0,0,0,0,0,N,FALSE,12/3/2016,7,8A,Multnomah,Portland NE,PORTLAND UA,1,PACIFIC,1,11,6,CN,0,1,0001TJ100S00,302.28,2620,NE WEIDLER ST,9434,NB EX WEIDLER C1,1,INTER,9,,CN,4,CROSS,,1,,0,TRF SIGNAL,0,0,0,CLR,DRY,DAY,ANGL-OTH,ANGL,INJ,13,,,4,,,45,32,3.73,-122,39,56.59,3176532,1,1,PSNGR CAR,NONE,0,PRVTE,STRGHT,S,N,0,13,,,0,,,3627852,0,1,1,DRVR,,,,NONE,67,2,OR-Y,OR<25,0,,20,,,,,,4,,,717,1693
1682331,14616,NO RPT,0,0,0,0,0,0,N,FALSE,12/3/2016,7,8A,Multnomah,Portland NE,PORTLAND UA,1,PACIFIC,1,11,6,CN,0,1,0001TJ100S00,302.28,2620,NE WEIDLER ST,9434,NB EX WEIDLER C1,1,INTER,9,,CN,4,CROSS,,1,,0,TRF SIGNAL,0,0,0,CLR,DRY,DAY,ANGL-OTH,ANGL,INJ,13,,,4,,,45,32,3.73,-122,39,56.59,3176533,0,2,PSNGR CAR,NONE,0,PRVTE,STRGHT,W,E,0,,,,0,,,3627853,0,1,1,DRVR,,,,INJC,29,2,OR-Y,OR<25,0,,0,,,,,,0,,,717,1693
1682331,14616,NO RPT,0,0,0,0,0,0,N,FALSE,12/3/2016,7,8A,Multnomah,Portland NE,PORTLAND UA,1,PACIFIC,1,11,6,CN,0,1,0001TJ100S00,302.28,2620,NE WEIDLER ST,9434,NB EX WEIDLER C1,1,INTER,9,,CN,4,CROSS,,1,,0,TRF SIGNAL,0,0,0,CLR,DRY,DAY,ANGL-OTH,ANGL,INJ,13,,,4,,,45,32,3.73,-122,39,56.59,3176534,0,3,PSNGR CAR,NONE,0,PRVTE,STRGHT,W,E,22,,,,0,,,3627854,0,1,1,DRVR,,,,NONE,38,1,OR-Y,N-RES,0,,0,,,,,,0,,,717,1693
1714576,14657,NONE,0,0,0,0,0,0,N,FALSE,12/3/2016,7,5P,Multnomah,Portland SE,PORTLAND UA,1,PACIFIC,2,11,0,MN,0,,000100200S00,300.64,302,PACIFIC HY I-5,9460,NB EXTO BANFIELD C1,8,BRIDGE,5,,S,4,,NONE,,3,0,ONE-WAY,0,0,0,RAIN,WET,DLIT,S-1STOP,REAR,PDO,,,,29,,,45,30,39.2,-122,40,0.23,3234860,1,1,PSNGR CAR,NONE,9,N/A,STRGHT,S,N,0,,,,0,,,3686993,0,1,1,DRVR,,,,NONE,0,9,UNK,UNK,0,,0,,,,,,0,,,717,1693
1714576,14657,NONE,0,0,0,0,0,0,N,FALSE,12/3/2016,7,5P,Multnomah,Portland SE,PORTLAND UA,1,PACIFIC,2,11,0,MN,0,,000100200S00,300.64,302,PACIFIC HY I-5,9460,NB EXTO BANFIELD C1,8,BRIDGE,5,,S,4,,NONE,,3,0,ONE-WAY,0,0,0,RAIN,WET,DLIT,S-1STOP,REAR,PDO,,,,29,,,45,30,39.2,-122,40,0.23,3234861,0,2,UNKNOWN,NONE,9,N/A,STOP,S,N,11,,,,0,,,3686994,0,1,1,DRVR,,,,NONE,0,9,UNK,UNK,0,,0,,,,,,0,,,717,1693
