crashid,date,hour,day,city_section,highwayid,milepost,lat,lon,road_type,road_desc,street_name,isect_num,lane_quantity,crash_severity,volume,speed,weather1,weather2,precip,temp,wind,cloud,visibility,road_cond,light_cond
1692626,2016-02-24,00:00:00,WEDNESDAY,Portland N,1,302.5,45.535286,-122.667133,MN,STRGHT,PACIFIC HY I-5,9432,4,PDO,187.00,57.50,Clear,CLR,0,49.06,4.03,0,9,DRY,DAY
1692952,2016-03-13,14:00:00,SUNDAY,Portland NE,1,301.5,45.525119,-122.663131,CN,STRGHT,NB EXTO BANFIELD C1,305,2,PDO,945.00,55.50,Possible Drizzle,CLR,0.0069,51.27,6.61,0.78,9,DRY,DAY
1692964,2016-02-21,16:00:00,SUNDAY,Portland Bridges,1,300.5,45.507378,-122.670128,MN,BRIDGE,MARQUAM BRIDGE,9452,3,PDO,419.00,59.50,Partly Cloudy,CLR,0,53.25,1.47,0.51,9,DRY,DAY
1693253,2016-03-01,17:00:00,TUESDAY,Portland Bridges,1,300.5,45.507753,-122.669481,MN,BRIDGE,MARQUAM BRIDGE,9551,3,PDO,321.00,56.33,Mostly Cloudy,RAIN,0.0006,53.36,12.97,0.7,9,WET,DAY
1693711,2016-03-06,15:00:00,SUNDAY,Portland NE,1,302,45.531228,-122.665339,MN,STRGHT,PACIFIC HY I-5,9435,6,PDO,1164.00,49.00,Mostly Cloudy,CLR,0,55.05,6.03,0.75,9,DRY,DAY
1694050,2016-03-11,20:00:00,FRIDAY,Portland N,1,303.5,45.548797,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,PDO,883.00,59.50,Light Rain,RAIN,0.0194,51.27,6.93,1,7,WET,DUSK
1694085,2016-03-07,06:00:00,MONDAY,Portland NE,1,301.5,45.525147,-122.662897,CN,BRIDGE,NB EXTO BANFIELD C1,305,2,PDO,953.00,52.50,Possible Drizzle,RAIN,0.003,44.07,3.55,1,9,WET,DAWN
1694250,2016-03-12,00:00:00,SATURDAY,Portland N,1,307,45.599494,-122.6842,MN,STRGHT,PACIFIC HY I-5,609,6,PDO,319.00,60.00,Light Rain,UNK,0.0282,49.42,8.96,1,9,UNK,DAY
1694574,2016-03-16,09:00:00,WEDNESDAY,Portland N,1,304.5,45.564089,-122.678708,MN,STRGHT,PACIFIC HY I-5,9424,6,PDO,1180.00,59.50,Overcast,CLR,0,44.79,0.35,0.88,9,DRY,DAY
1694632,2016-03-11,19:00:00,FRIDAY,Portland NE,1,302,45.532222,-122.6655,MN,STRGHT,PACIFIC HY I-5,9435,6,PDO,1038.00,46.00,Drizzle,RAIN,0.014,50.37,4.03,1,6,WET,DLIT
1694808,2016-06-23,17:00:00,THURSDAY,Portland NE,1,302,45.529114,-122.665369,MN,STRGHT,PACIFIC HY I-5,9436,6,PDO,527.00,13.50,Light Rain,RAIN,0.0828,60.82,2.22,1,5,WET,DAY
1694910,2016-06-05,15:00:00,SUNDAY,Portland N,1,307.5,45.603103,-122.681817,CN,CURVE,NB EXTO MARINE DR,9905,1,PDO,1149.00,22.33,Clear,CLR,0,97.36,2.01,0,9,DRY,DAY
1695012,2016-06-20,10:00:00,MONDAY,Portland N,1,302.5,45.539581,-122.670736,MN,STRGHT,PACIFIC HY I-5,9432,6,PDO,1589.00,37.00,Clear,CLR,0,63.51,4.03,0.14,9,DRY,DAY
1695075,2016-06-26,17:00:00,SUNDAY,Portland N,1,302.5,45.537514,-122.668978,MN,STRGHT,PACIFIC HY I-5,9432,6,PDO,1208.00,52.50,Clear,CLR,0,87.52,3.64,0,9,DRY,DAY
1695290,2016-06-29,08:00:00,WEDNESDAY,Portland NE,1,302,45.526411,-122.665414,MN,STRGHT,PACIFIC HY I-5,9448,6,PDO,1112.00,44.50,Overcast,CLR,0,58.84,0.82,1,9,DRY,DAY
1695308,2016-01-03,11:00:00,SUNDAY,Portland N,1,303.5,45.549219,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,PDO,325.00,38.50,Foggy,SNOW,0,28.69,4.38,1,1,ICE,DAY
1695603,2016-01-02,00:00:00,SATURDAY,Portland NE,1,302.5,45.534369,-122.665719,CN,INTER,NE WEIDLER ST,9434,,PDO,264.00,58.00,Clear,CLR,0,29.94,8.64,0,9,DRY,DAY
1695800,2016-07-05,16:00:00,TUESDAY,Portland N,1,304,45.556669,-122.6787,MN,STRGHT,PACIFIC HY I-5,9425,6,PDO,623.00,9.50,Mostly Cloudy,CLR,0,68.38,2.31,0.75,9,DRY,DAY
1695852,2016-07-05,14:00:00,TUESDAY,Portland NE,1,302,45.528903,-122.665375,MN,STRGHT,PACIFIC HY I-5,9436,6,PDO,1092.00,47.00,Mostly Cloudy,CLR,0,67.11,2.25,0.87,9,DRY,DAY
1696057,2016-07-12,03:00:00,TUESDAY,Portland SE,1,302,45.519153,-122.666481,CN,GRADE,SB EX BELMONT ST C2,9448,2,PDO,228.00,60.00,Mostly Cloudy,CLR,0,59.57,2.92,0.75,9,DRY,DLIT
1696305,2016-06-29,00:00:00,WEDNESDAY,Portland N,1,302.5,45.538853,-122.670136,MN,STRGHT,PACIFIC HY I-5,9432,6,PDO,309.00,58.00,Clear,CLR,0,60.28,1.18,0,9,DRY,DAY
1696681,2016-06-24,14:00:00,FRIDAY,Portland N,1,304.5,45.563069,-122.678692,MN,STRGHT,PACIFIC HY I-5,9902,7,PDO,1140.00,25.00,Overcast,CLR,0,67.47,2.01,1,9,DRY,DAY
1696689,2016-06-24,15:00:00,FRIDAY,Portland SE,1,302,45.519539,-122.666561,CN,BRIDGE,SB EXTO MORRSN BR C7,9446,2,PDO,891.00,40.00,Overcast,CLR,0,65.13,2.92,1,9,DRY,DAY
1696998,2016-07-08,16:00:00,FRIDAY,Portland NE,1,301.5,45.524778,-122.665486,MN,STRGHT,PACIFIC HY I-5,9448,6,PDO,739.00,44.00,Overcast,CLR,0,72.16,2.23,0.89,9,DRY,DAY
1697009,2016-07-07,00:00:00,THURSDAY,Portland N,1,304.5,45.566108,-122.678714,MN,STRGHT,PACIFIC HY I-5,9421,6,PDO,361.00,59.50,Mostly Cloudy,CLR,0,67.11,0.54,0.79,9,DRY,DAY
1697147,2016-07-01,15:00:00,FRIDAY,Portland SE,1,301,45.515817,-122.665833,CN,INTER,WATER AVE,9443,,PDO,808.00,34.00,Clear,CLR,0,74.84,2.46,0.02,9,DRY,DAY
1697170,2016-07-08,14:00:00,FRIDAY,Portland SW,1,299.5,45.499261,-122.673544,MN,STRGHT,PACIFIC HY I-5,9493,4,PDO,899.00,14.67,Overcast,CLR,0,70.54,6.03,1,9,DRY,DAY
1697562,2016-07-15,10:00:00,FRIDAY,Portland N,1,308,45.616378,-122.676489,MN,STRGHT,PACIFIC HY I-5,9458,3,PDO,1170.00,52.33,Overcast,CLR,0,62.26,0.6,1,9,DRY,DAY
1697618,2016-07-16,23:00:00,SATURDAY,Portland N,1,302.5,45.539094,-122.670336,MN,STRGHT,PACIFIC HY I-5,9432,6,PDO,763.00,54.50,Partly Cloudy,CLR,0,64.96,4.03,0.45,9,DRY,DLIT
1697646,2016-07-16,22:00:00,SATURDAY,Portland NE,1,302,45.529114,-122.665369,MN,STRGHT,PACIFIC HY I-5,9436,7,PDO,880.00,55.00,Clear,CLR,0,65.85,1.07,0.19,9,DRY,DLIT
1697779,2016-07-26,08:00:00,TUESDAY,Portland SE,1,301,45.518222,-122.665992,CN,STRGHT,NB ENFR MORRISON ST,1591,1,PDO,958.00,52.00,Overcast,CLR,0,61.89,6.03,1,9,DRY,DAY
1697904,2016-07-29,13:00:00,FRIDAY,Portland N,1,302.5,45.539458,-122.670636,MN,STRGHT,PACIFIC HY I-5,9432,4,PDO,957.00,39.00,Mostly Cloudy,CLR,0,85.46,2.81,0.71,9,DRY,DAY
1698218,2016-06-27,16:00:00,MONDAY,Portland N,1,304.5,45.562028,-122.678667,MN,STRGHT,PACIFIC HY I-5,9424,6,PDO,546.00,7.00,Clear,CLR,0,84.39,3.2,0.01,9,DRY,DAY
1698237,2016-03-31,18:00:00,THURSDAY,Portland NE,1,302.5,45.534369,-122.665719,CN,INTER,NE WEIDLER ST,9434,,PDO,1025.00,51.50,Clear,CLR,0,73.14,1.08,0.09,9,DRY,DUSK
1698661,2016-07-23,18:00:00,SATURDAY,Portland N,1,302.5,45.538853,-122.670136,MN,STRGHT,PACIFIC HY I-5,9432,6,PDO,0.00,,Partly Cloudy,CLR,0,71.25,8.05,0.32,9,DRY,DAY
1698699,2016-12-07,16:00:00,WEDNESDAY,Portland SE,1,300.5,45.511839,-122.667153,CN,BRIDGE,NB EXTO BANFIELD C1,302,2,PDO,408.00,46.67,Clear,CLR,0,35.2,6.25,0.03,9,DRY,DAY
1698863,2016-07-25,15:00:00,MONDAY,Portland N,1,305,45.570842,-122.677944,CN,STRGHT,NB EF PTLD BLVD C2,1938,1,PDO,748.00,9.00,Clear,CLR,0,81.5,2.81,0.01,9,DRY,DAY
1698873,2016-12-08,13:00:00,THURSDAY,Portland N,1,308,45.617819,-122.675644,MN,BRIDGE,PACIFIC HY I-5,9458,3,PDO,1073.00,25.33,Overcast,SNOW,0,29.49,9.14,1,2,ICE,DAY
1699017,2016-03-17,18:00:00,THURSDAY,Portland N,1,304,45.556372,-122.678703,MN,STRGHT,PACIFIC HY I-5,9425,6,PDO,844.00,18.00,Clear,CLR,0,57.57,7.49,0.01,9,DRY,DAY
1699141,2016-03-18,15:00:00,FRIDAY,Portland N,1,303.5,45.548797,-122.678753,MN,INTER,PACIFIC HY I-5,9430,,PDO,650.00,28.50,Clear,CLR,0,58.47,7.78,0.2,9,DRY,DAY
1699205,2016-03-18,19:00:00,FRIDAY,Portland N,1,304.5,45.563208,-122.678403,CN,STRGHT,NB EF MISSOURI C1,322,1,PDO,846.00,16.00,Clear,CLR,0,57.57,7.14,0.06,9,DRY,DARK
1699302,2016-07-29,14:00:00,FRIDAY,Portland N,1,308,45.614806,-122.677411,MN,BRIDGE,PACIFIC HY I-5,9458,3,PDO,859.00,20.00,Clear,CLR,0,86.57,2.71,0,9,DRY,DAY
1699391,2016-03-19,13:00:00,SATURDAY,Portland N,1,304,45.557861,-122.678692,MN,STRGHT,PACIFIC HY I-5,9425,6,PDO,1243.00,57.00,Partly Cloudy,CLR,0,61.89,3.97,0.39,9,DRY,DAY
1699393,2016-03-19,00:00:00,SATURDAY,Portland N,1,305,45.573064,-122.678742,MN,STRGHT,PACIFIC HY I-5,9420,8,PDO,493.00,57.00,Mostly Cloudy,CLR,0,53.1,8.05,0.6,9,DRY,DAY
1699821,2016-07-30,11:00:00,SATURDAY,Portland N,1,307.5,45.606778,-122.682031,MN,BRIDGE,PACIFIC HY I-5,9902,7,PDO,1051.00,59.00,Partly Cloudy,CLR,0,68.74,2.92,0.4,9,DRY,DAY
1699848,2016-07-31,21:00:00,SUNDAY,Portland Bridges,1,300.5,45.508406,-122.668347,MN,BRIDGE,MARQUAM BRIDGE,9452,3,PDO,290.00,59.67,Clear,CLR,0,68.01,1.23,0,9,DRY,DLIT
1699906,2016-08-02,05:00:00,TUESDAY,Portland SW,1,299.5,45.493333,-122.673725,MN,STRGHT,PACIFIC HY I-5,9481,6,PDO,704.00,61.33,Mostly Cloudy,CLR,0,59.19,0.24,0.76,9,DRY,DAWN
1699930,2016-08-05,16:00:00,FRIDAY,Portland SE,1,301,45.517058,-122.665428,CN,BRIDGE,NB EF MORRISN BR C3,9503,1,PDO,589.00,25.00,Clear,CLR,0,78.29,3.92,0,9,DRY,DAY
1700017,2016-08-10,06:00:00,WEDNESDAY,Portland SW,1,300,45.502144,-122.674364,MN,STRGHT,SB EF MARQUAM BR,9496,2,PDO,1013.00,50.00,Overcast,UNK,0,58.78,0.61,1,9,UNK,DAY
1700092,2016-08-28,11:00:00,SUNDAY,Portland NE,1,301.5,45.525803,-122.665444,MN,STRGHT,PACIFIC HY I-5,9448,6,PDO,871.00,51.00,Clear,CLR,0,67.65,1.24,0,9,DRY,DAY
1700115,2016-03-27,13:00:00,SUNDAY,Portland Bridges,1,300.5,45.507003,-122.670775,MN,INTER,MARQUAM BRIDGE,9452,,PDO,428.00,62.67,Mostly Cloudy,RAIN,0.0011,52.53,4.41,0.83,9,WET,DAY
1700147,2016-03-28,07:00:00,MONDAY,Portland N,1,308,45.6127,-122.678656,MN,STRGHT,PACIFIC HY I-5,9458,6,PDO,714.00,58.33,Mostly Cloudy,CLR,0.0004,39.77,2.01,0.86,9,DRY,DAY
1700226,2016-03-28,16:00:00,MONDAY,Portland N,1,303.5,45.549783,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,PDO,749.00,19.00,Mostly Cloudy,CLR,0,54.87,3.86,0.72,9,DRY,DAY
1700375,2016-08-09,15:00:00,TUESDAY,Portland SW,1,299.5,45.494586,-122.673586,MN,STRGHT,PACIFIC HY I-5,9481,6,PDO,823.00,36.67,Overcast,UNK,0,67.65,0.9,1,9,UNK,DAY
1700457,2016-08-09,16:00:00,TUESDAY,Portland SE,1,301,45.518006,-122.666953,MN,STRGHT,PACIFIC HY I-5,9439,6,PDO,679.00,47.00,Overcast,CLR,0,69.46,2.01,1,9,DRY,DAY
1700487,2016-08-10,13:00:00,WEDNESDAY,Portland NE,1,301.5,45.523811,-122.665044,CN,STRGHT,NB EXTO BANFIELD C1,305,2,PDO,701.00,29.50,Overcast,CLR,0,69.28,1.99,0.96,9,DRY,DAY
1700624,2016-08-10,15:00:00,WEDNESDAY,Portland N,1,303.5,45.552319,-122.67875,MN,STRGHT,PACIFIC HY I-5,9430,8,PDO,612.00,13.00,Clear,CLR,0,75.45,2.18,0.19,9,DRY,DAY
1700747,2016-08-11,00:00:00,THURSDAY,Portland NE,1,302,45.532361,-122.665692,CN,CURVE,SB EF WILLIAMS C5,302,2,PDO,279.00,58.50,Clear,CLR,0,67.3,0.85,0,9,DRY,DAY
1700756,2016-08-09,10:00:00,TUESDAY,Portland NE,1,302,45.528903,-122.665375,MN,STRGHT,PACIFIC HY I-5,9436,6,PDO,909.00,44.00,Overcast,CLD,0.0003,59.55,2.92,1,9,DRY,DAY
1700876,2016-08-14,00:00:00,SUNDAY,Portland N,1,307,45.594611,-122.683922,MN,STRGHT,PACIFIC HY I-5,9411,6,PDO,263.00,31.50,Clear,CLR,0,72.16,4.92,0,9,DRY,DAY
1700987,2016-08-15,13:00:00,MONDAY,Portland SW,1,300,45.501858,-122.674267,MN,STRGHT,SB EF MARQUAM BR,9496,2,PDO,1015.00,28.00,Clear,CLR,0,74.33,6.03,0,9,DRY,DAY
1701087,2016-08-12,09:00:00,FRIDAY,Portland Bridges,1,300.5,45.511278,-122.667136,MN,BRIDGE,MARQUAM BRIDGE,9551,6,PDO,333.00,59.67,Clear,CLR,0,69.64,0.6,0,9,DRY,DAY
1701245,2016-08-20,22:00:00,SATURDAY,Portland NE,1,302,45.529536,-122.665364,MN,STRGHT,PACIFIC HY I-5,9436,6,PDO,713.00,34.00,Clear,CLR,0,77.18,0.66,0,9,DRY,DLIT
1701336,2016-04-09,11:00:00,SATURDAY,Portland N,1,305,45.567406,-122.678703,MN,INTER,PACIFIC HY I-5,9421,,PDO,1328.00,55.00,Overcast,CLR,0,56.68,0.91,1,9,DRY,DAY
1701355,2016-08-08,21:00:00,MONDAY,Portland N,1,305.5,45.577608,-122.678683,MN,STRGHT,PACIFIC HY I-5,9415,4,PDO,616.00,59.67,Mostly Cloudy,CLD,0,63.44,0.91,0.86,9,DRY,DLIT
1701400,2016-04-12,14:00:00,TUESDAY,Portland N,1,305.5,45.577225,-122.6775,CN,INTER,N LOMBARD ST,9415,,PDO,1303.00,51.00,Overcast,CLR,0,58.11,2.01,1,9,DRY,DAY
1701467,2016-08-16,08:00:00,TUESDAY,Portland NE,1,301.5,45.523208,-122.66555,MN,STRGHT,PACIFIC HY I-5,9448,5,PDO,1030.00,44.00,Overcast,CLR,0,60.45,0.85,0.88,9,DRY,DAY
1701599,2016-04-14,11:00:00,THURSDAY,Portland N,1,306,45.585194,-122.679753,MN,STRGHT,PACIFIC HY I-5,9413,6,PDO,753.00,52.67,Light Rain,CLR,0.0172,47.14,3.72,1,8,UNK,DAY
1701637,2016-04-16,10:00:00,SATURDAY,Portland N,1,304,45.558753,-122.678681,MN,STRGHT,PACIFIC HY I-5,9425,6,PDO,1344.00,57.50,Clear,CLR,0,51.44,1.12,0,9,DRY,DAY
1701776,2016-04-17,11:00:00,SUNDAY,Portland NE,1,302,45.528542,-122.665375,MN,BRIDGE,PACIFIC HY I-5,9436,5,PDO,1409.00,49.50,Clear,CLR,0,69.82,6.03,0,9,DRY,DAY
1702355,2016-08-29,06:00:00,MONDAY,Portland N,1,304.5,45.563656,-122.678703,MN,STRGHT,PACIFIC HY I-5,9424,6,PDO,947.00,60.50,Clear,CLR,0,57.12,0.06,0,9,DRY,DAY
1702455,2016-08-26,00:00:00,FRIDAY,Portland N,1,305,45.572872,-122.678744,MN,STRGHT,PACIFIC HY I-5,9420,4,PDO,370.00,55.00,Mostly Cloudy,CLR,0,75.09,0.28,0.86,9,DRY,DAY
1702594,2016-08-28,19:00:00,SUNDAY,Portland N,1,308,45.616247,-122.676564,MN,BRIDGE,PACIFIC HY I-5,9458,3,PDO,1033.00,43.67,Clear,CLR,0,82.43,0.68,0,9,DRY,DAY
1702613,2016-04-25,00:00:00,MONDAY,Portland NE,1,302,45.528542,-122.665375,MN,STRGHT,PACIFIC HY I-5,9436,4,PDO,172.00,60.50,Clear,CLR,0,43.61,0.34,0.09,9,DRY,DAY
1702646,2016-04-26,09:00:00,TUESDAY,Portland N,1,304,45.556522,-122.6787,MN,STRGHT,PACIFIC HY I-5,9425,6,PDO,1049.00,56.00,Clear,CLR,0,50.01,0.44,0.03,9,DRY,DAY
1702686,2016-08-29,07:00:00,MONDAY,Portland SE,1,300.5,45.511839,-122.667153,CN,BRIDGE,NB EXTO BANFIELD C1,302,2,PDO,430.00,62.00,Clear,CLR,0,56.77,0.1,0,9,DRY,DAY
1702755,2016-04-28,14:00:00,THURSDAY,Portland N,1,302.5,45.538608,-122.669936,MN,STRGHT,PACIFIC HY I-5,9432,7,PDO,1220.00,50.50,Mostly Cloudy,CLR,0,62.07,4.03,0.83,9,DRY,DAY
1702809,2016-04-29,15:00:00,FRIDAY,Portland SE,1,300.5,45.509878,-122.666708,MN,BRIDGE,PACIFIC HY I-5,9460,6,PDO,200.00,57.33,Possible Drizzle,RAIN,0.0039,55.77,2.01,0.88,9,WET,DAY
1702897,2016-08-22,13:00:00,MONDAY,Portland N,1,303.5,45.549219,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,PDO,991.00,58.00,Mostly Cloudy,CLR,0,68.4,3.46,0.7,9,DRY,DAY
1703025,2016-04-06,15:00:00,WEDNESDAY,Portland SW,1,299.5,45.497789,-122.673475,MN,INTER,PACIFIC HY I-5,9493,,PDO,985.00,17.00,Clear,CLR,0,70.85,2.8,0.06,9,DRY,DAY
1703116,2016-11-10,16:00:00,THURSDAY,Portland N,1,306,45.584206,-122.679389,MN,STRGHT,PACIFIC HY I-5,9413,6,PDO,959.00,21.33,Clear,CLR,0,67.47,1.9,0.2,9,DRY,DAY
1703572,2016-05-04,09:00:00,WEDNESDAY,Portland N,1,304,45.555483,-122.678719,MN,GRADE,PACIFIC HY I-5,9425,6,PDO,926.00,34.00,Overcast,CLD,0,54.51,1.44,0.96,9,DRY,DAY
1703664,2016-05-05,15:00:00,THURSDAY,Portland N,1,305,45.568781,-122.678681,MN,STRGHT,PACIFIC HY I-5,9421,6,PDO,916.00,14.50,Partly Cloudy,CLR,0,65.67,2.39,0.45,9,DRY,DAY
1703670,2016-05-05,08:00:00,THURSDAY,Portland N,1,305,45.57125,-122.678725,MN,STRGHT,PACIFIC HY I-5,9420,6,PDO,1116.00,53.50,Overcast,CLR,0,53.98,1.41,1,9,DRY,DAY
1703990,2016-09-01,19:00:00,THURSDAY,Portland N,1,305.5,45.577744,-122.678683,MN,STRGHT,PACIFIC HY I-5,9415,4,PDO,960.00,14.67,Overcast,RAIN,0,67.65,0.91,1,9,WET,DAY
1704099,2016-05-10,13:00:00,TUESDAY,Portland N,1,308,45.611786,-122.680339,CN,STRGHT,SB EX JANTZN BCH C4,432,1,PDO,591.00,34.33,Clear,CLR,0,73.26,2.65,0.01,9,DRY,DAY
1704226,2016-05-12,07:00:00,THURSDAY,Portland NE,1,301.5,45.523969,-122.664983,CN,BRIDGE,NB EXTO BANFIELD C1,305,2,PDO,1062.00,41.50,Clear,CLR,0,53.41,0.2,0,9,DRY,DAY
1704458,2016-05-12,17:00:00,THURSDAY,Portland N,1,305,45.569328,-122.678692,MN,STRGHT,PACIFIC HY I-5,9421,6,PDO,0.00,,Clear,CLR,0,83.69,1.33,0.02,9,DRY,DAY
1704981,2016-05-18,17:00:00,WEDNESDAY,Portland SW,1,300,45.498236,-122.673803,CN,TRANS,SB EX HOOD AVE C2,1065,1,PDO,789.00,10.50,Mostly Cloudy,CLR,0,66.39,3.35,0.62,9,DRY,DAY
1705125,2016-05-14,16:00:00,SATURDAY,Portland N,1,302.5,45.536275,-122.667958,MN,STRGHT,PACIFIC HY I-5,9432,4,PDO,1453.00,31.00,Light Rain,RAIN,0.0189,56.31,2.01,1,2,WET,DAY
1705196,2016-09-12,14:00:00,MONDAY,Portland NE,1,301.5,45.524125,-122.664897,CN,BRIDGE,NB EXTO BANFIELD C1,9436,2,PDO,703.00,47.50,Clear,CLR,0,76.11,3.49,0.01,9,DRY,DAY
1705338,2016-05-20,20:00:00,FRIDAY,Portland N,1,305.5,45.576933,-122.677697,CN,STRGHT,NB EX LOMBARD EB C1,1432,1,PDO,817.00,60.00,Partly Cloudy,CLR,0,60.45,0.44,0.35,9,DRY,DAY
1705692,2016-05-25,13:00:00,WEDNESDAY,Portland N,1,302.5,45.538244,-122.669622,MN,STRGHT,PACIFIC HY I-5,9432,6,PDO,1209.00,32.00,Overcast,CLR,0,62.07,2.92,1,9,DRY,DAY
1705761,2016-09-03,18:00:00,SATURDAY,Portland NE,1,302,45.530589,-122.66535,MN,STRGHT,PACIFIC HY I-5,9435,6,PDO,1126.00,53.00,Mostly Cloudy,CLR,0,66.57,4.03,0.75,9,DRY,DAY
1705901,2016-05-29,13:00:00,SUNDAY,Portland N,1,305,45.569917,-122.677681,CN,INTER,N ROSA PARKS WY,9419,,PDO,1019.00,55.00,Mostly Cloudy,CLR,0,66.22,2.92,0.75,9,DRY,DAY
1706189,2016-09-13,17:00:00,TUESDAY,Portland SW,1,300,45.502,-122.674317,MN,STRGHT,SB EF MARQUAM BR,9496,2,INJ,650.00,7.50,Clear,CLR,0,77.93,4.31,0,9,DRY,DAY
1706471,2016-09-14,17:00:00,WEDNESDAY,Portland SW,1,300,45.502,-122.674317,MN,STRGHT,SB EF MARQUAM BR,9496,4,PDO,684.00,7.50,Clear,CLR,0,79,1.05,0,9,DRY,DAY
1706620,2016-10-13,15:00:00,THURSDAY,Portland N,1,308,45.613497,-122.678189,MN,BRIDGE,PACIFIC HY I-5,9458,3,PDO,1218.00,27.00,Light Rain,RAIN,0.0494,58.11,6.03,1,4,WET,DAY
1706648,2016-10-13,23:00:00,THURSDAY,Portland NE,1,301.5,45.52455,-122.664533,CN,BRIDGE,NB EXTO BANFIELD C1,9436,2,PDO,333.00,53.50,Rain,RAIN,0.1364,56.86,6.74,1,8,WET,DLIT
1706833,2016-06-09,13:00:00,THURSDAY,Portland NE,1,302,45.530589,-122.66535,MN,BRIDGE,PACIFIC HY I-5,9436,6,PDO,773.00,47.00,Overcast,RAIN,0,60.99,0.28,1,9,WET,DAY
1707120,2016-06-13,00:00:00,MONDAY,Portland N,1,308,45.611706,-122.680206,CN,CURVE,SB EX JANTZN BCH C4,432,2,PDO,194.00,60.33,Clear,CLR,0,59.66,0.8,0,9,UNK,DAY
1707268,2016-06-17,14:00:00,FRIDAY,Portland Bridges,1,300.5,45.507939,-122.669156,MN,BRIDGE,MARQUAM BRIDGE,9452,6,PDO,286.00,59.00,Overcast,CLR,0.0006,62.61,0.97,1,9,DRY,DAY
1707329,2016-09-14,17:00:00,WEDNESDAY,Portland N,1,305.5,45.577225,-122.6775,CN,INTER,N LOMBARD ST,9418,,PDO,998.00,22.67,Clear,UNK,0,79,1.05,0,9,UNK,DAY
1707335,2016-09-14,20:00:00,WEDNESDAY,Portland NE,1,302,45.529114,-122.665369,MN,STRGHT,PACIFIC HY I-5,9436,6,PDO,920.00,54.50,Clear,CLR,0,69.91,0.81,0,9,DRY,DLIT
1707339,2016-06-18,18:00:00,SATURDAY,Portland N,1,307,45.601228,-122.683306,CN,STRGHT,EXTO MLK/MARINE C1,9905,1,PDO,818.00,19.00,Mostly Cloudy,CLR,0.0009,65.67,3.92,0.75,9,DRY,DAY
1707397,2016-09-02,13:00:00,FRIDAY,Portland Bridges,1,300.5,45.507939,-122.669156,MN,BRIDGE,MARQUAM BRIDGE,9452,8,PDO,499.00,57.67,Overcast,RAIN,0.0006,68.01,8.96,1,9,WET,DAY
1707511,2016-09-28,15:00:00,WEDNESDAY,Portland SW,1,300,45.502,-122.674317,MN,STRGHT,SB EF MARQUAM BR,9496,2,PDO,718.00,8.50,Clear,CLR,0,70.71,2.86,0,9,DRY,DAY
1707524,2016-09-28,20:00:00,WEDNESDAY,Portland SE,1,301.5,45.522606,-122.665575,MN,STRGHT,PACIFIC HY I-5,9439,5,PDO,599.00,53.50,Clear,CLR,0,65.24,6.93,0,9,DRY,DUSK
1707538,2016-06-16,19:00:00,THURSDAY,Portland N,1,303.5,45.556133,-122.679672,CN,STRGHT,NB EF GOING ST C2,1581,4,PDO,1149.00,53.00,Mostly Cloudy,CLR,0,63.87,0.54,0.75,9,DRY,DAY
1707628,2016-06-16,14:00:00,THURSDAY,Portland SE,1,301,45.512542,-122.667375,CN,BRIDGE,PACIFIC HY I-5,9460,2,PDO,765.00,49.50,Mostly Cloudy,CLR,0,61.53,2.2,0.66,9,DRY,DAY
1707725,2016-05-30,23:00:00,MONDAY,Portland SW,1,300,45.502581,-122.674475,MN,STRGHT,SB EF MARQUAM BR,9496,2,PDO,191.00,55.00,Clear,UNK,0,64.24,1.27,0,9,UNK,DLIT
1708284,2016-10-09,19:00:00,SUNDAY,Portland NE,1,301.5,45.525803,-122.665444,MN,STRGHT,PACIFIC HY I-5,9448,6,PDO,776.00,49.50,Light Rain,RAIN,0.0532,52.72,1.19,1,9,WET,DLIT
1709004,2016-10-02,11:00:00,SUNDAY,Portland N,1,304.5,45.559728,-122.678147,CN,STRGHT,NB EF MISSOURI C1,1572,1,PDO,1184.00,62.00,Light Rain,CLD,0.0159,54.51,0.91,1,9,WET,DAY
1709015,2016-10-10,00:00:00,MONDAY,Portland N,1,307.5,45.6113,-122.679703,CN,TRANS,SB EF JANTZN BCH C5,432,2,PDO,181.00,62.67,Light Rain,CLR,0.0167,52.18,2.92,1,9,DRY,DAY
1709080,2016-10-03,15:00:00,MONDAY,Portland N,1,303.5,45.549219,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,PDO,826.00,44.50,Overcast,RAIN,0,57.57,2.27,1,9,WET,DAY
1709139,2016-10-12,17:00:00,WEDNESDAY,Portland N,1,305,45.571358,-122.678178,CN,STRGHT,NB EF PTLD BLVD C2,322,1,PDO,881.00,12.50,Clear,CLR,0,63.87,6.93,0.16,9,DRY,DAY
1709481,2016-10-11,15:00:00,TUESDAY,Portland SW,1,300,45.502872,-122.674528,MN,STRGHT,SB EF MARQUAM BR,9496,2,PDO,584.00,10.50,Clear,CLR,0,62.97,5.19,0,9,UNK,DAY
