crashid,date,hour,day,city_section,highwayid,milepost,lat,lon,road_type,road_desc,street_name,isect_num,lane_quantity,vehicleid,partic_type,age,gender,vehicle_type,striking_vehicle,collision_type,crash_severity,injury_severity,vehicle_movement,vehicle_direction,volume,speed,weather1,weather2,precip,temp,wind,cloud,visibility,road_cond,light_cond,speeding,alcohol,drug
1711066,2016-10-27,14:00:00,THURSDAY,Portland N,2,306.5,45.594489,-122.683664,MN,STRGHT,PACIFIC HY I-5,9901,6,3228667,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,N,998.00,60.33,Overcast,CLR,0.0007,55.23,2.12,1,9,DRY,DAY,f,f,f
1711066,2016-10-27,14:00:00,THURSDAY,Portland N,2,306.5,45.594489,-122.683664,MN,STRGHT,PACIFIC HY I-5,9901,6,3228668,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,N,998.00,60.33,Overcast,CLR,0.0007,55.23,2.12,1,9,DRY,DAY,f,f,f
1682132,2016-10-28,17:00:00,FRIDAY,Portland SE,2,300.5,45.510889,-122.666731,MN,BRIDGE,SB EX MARQUAM BR,302,4,3176139,DRVR,23,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,NW,947.00,27.00,Clear,CLR,0,64.05,6.03,0,9,DRY,DAY,f,f,f
1682132,2016-10-28,17:00:00,FRIDAY,Portland SE,2,300.5,45.510889,-122.666731,MN,BRIDGE,SB EX MARQUAM BR,302,4,3176138,DRVR,23,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,NW,947.00,27.00,Clear,CLR,0,64.05,6.03,0,9,DRY,DAY,f,f,f
1682132,2016-10-28,17:00:00,FRIDAY,Portland SE,2,300.5,45.510889,-122.666731,MN,BRIDGE,SB EX MARQUAM BR,302,4,3176140,DRVR,23,2,PSNGR CAR,f,REAR,INJ,NONE,STOP,NW,947.00,27.00,Clear,CLR,0,64.05,6.03,0,9,DRY,DAY,f,f,f
1711345,2016-10-29,01:00:00,SATURDAY,Portland SE,2,300.5,45.510889,-122.666731,MN,BRIDGE,PACIFIC HY I-5,9460,6,3229151,DRVR,0,9,PSNGR CAR,f,SS-O,PDO,NONE,STRGHT,N,239.00,56.33,Clear,UNK,0,56.62,2.58,0.1,9,UNK,DLIT,f,f,f
1711345,2016-10-29,01:00:00,SATURDAY,Portland SE,2,300.5,45.510889,-122.666731,MN,BRIDGE,PACIFIC HY I-5,9460,6,3229150,DRVR,0,9,PSNGR CAR,t,SS-O,PDO,NONE,STRGHT,N,239.00,56.33,Clear,UNK,0,56.62,2.58,0.1,9,UNK,DLIT,f,f,f
1682094,2016-10-29,13:00:00,SATURDAY,Portland N,2,308,45.613194,-122.678003,MN,BRIDGE,PACIFIC HY I-5,9457,3,3176067,DRVR,49,2,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,N,1190.00,55.00,Partly Cloudy,CLR,0,57.57,4.03,0.32,9,DRY,DAY,f,f,f
1682094,2016-10-29,13:00:00,SATURDAY,Portland N,2,308,45.613194,-122.678003,MN,BRIDGE,PACIFIC HY I-5,9457,3,3176068,DRVR,28,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,1190.00,55.00,Partly Cloudy,CLR,0,57.57,4.03,0.32,9,DRY,DAY,f,f,f
1682094,2016-10-29,13:00:00,SATURDAY,Portland N,2,308,45.613194,-122.678003,MN,BRIDGE,PACIFIC HY I-5,9457,3,3176068,PSNG,20,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,1190.00,55.00,Partly Cloudy,CLR,0,57.57,4.03,0.32,9,DRY,DAY,f,f,f
1691016,2016-02-11,07:00:00,THURSDAY,Portland N,2,305,45.567972,-122.678503,MN,STRGHT,PACIFIC HY I-5,9422,6,3192770,DRVR,0,9,PSNGR CAR,f,SS-O,PDO,NONE,STRGHT,N,903.00,18.33,Overcast,RAIN,0,52.72,4.03,1,9,WET,DAY,t,f,f
1691288,2016-02-12,10:00:00,FRIDAY,Portland N,2,305.5,45.574483,-122.678536,MN,STRGHT,PACIFIC HY I-5,9418,8,3193204,DRVR,0,9,SEMI TOW,t,SS-O,PDO,NONE,STRGHT,N,794.00,22.67,Light Rain,RAIN,0.0201,54.87,1.26,1,2,WET,DAY,f,f,f
1691288,2016-02-12,10:00:00,FRIDAY,Portland N,2,305.5,45.574483,-122.678536,MN,STRGHT,PACIFIC HY I-5,9418,8,3193205,DRVR,0,9,PSNGR CAR,f,SS-O,PDO,NONE,STRGHT,N,794.00,22.67,Light Rain,RAIN,0.0201,54.87,1.26,1,2,WET,DAY,f,f,f
1691323,2016-02-12,16:00:00,FRIDAY,Portland N,2,303.5,45.552233,-122.678525,MN,STRGHT,PACIFIC HY I-5,9428,8,3193256,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,N,967.00,20.67,Mostly Cloudy,UNK,0.0004,56.49,2.35,0.76,9,UNK,DAY,f,f,f
1691323,2016-02-12,16:00:00,FRIDAY,Portland N,2,303.5,45.552233,-122.678525,MN,STRGHT,PACIFIC HY I-5,9428,8,3193257,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,N,967.00,20.67,Mostly Cloudy,UNK,0.0004,56.49,2.35,0.76,9,UNK,DAY,f,f,f
1691244,2016-02-12,18:00:00,FRIDAY,Portland SW,2,299,45.492264,-122.673772,MN,STRGHT,PACIFIC HY I-5,9480,6,3193143,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,1336.00,54.33,Clear,CLR,0,51.84,4.92,0.15,9,DRY,DLIT,f,f,f
1681723,2016-10-31,15:00:00,MONDAY,Portland N,2,306.5,45.594489,-122.683664,MN,STRGHT,PACIFIC HY I-5,9901,6,3175361,DRVR,28,1,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,815.00,61.33,Overcast,CLR,0.0009,56.86,0.43,1,9,DRY,DAY,f,f,f
1681723,2016-10-31,15:00:00,MONDAY,Portland N,2,306.5,45.594489,-122.683664,MN,STRGHT,PACIFIC HY I-5,9901,6,3175360,DRVR,0,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,N,815.00,61.33,Overcast,CLR,0.0009,56.86,0.43,1,9,DRY,DAY,f,f,f
1681723,2016-10-31,15:00:00,MONDAY,Portland N,2,306.5,45.594489,-122.683664,MN,STRGHT,PACIFIC HY I-5,9901,6,3175362,DRVR,32,2,PSNGR CAR,f,REAR,INJ,NONE,STOP,N,815.00,61.33,Overcast,CLR,0.0009,56.86,0.43,1,9,DRY,DAY,f,f,f
1691244,2016-02-12,18:00:00,FRIDAY,Portland SW,2,299,45.492264,-122.673772,MN,STRGHT,PACIFIC HY I-5,9480,6,3193144,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,S,1336.00,54.33,Clear,CLR,0,51.84,4.92,0.15,9,DRY,DLIT,f,f,f
1660721,2016-02-18,20:00:00,THURSDAY,Portland NE,2,302,45.531456,-122.665194,MN,STRGHT,PACIFIC HY I-5,9434,6,3135325,DRVR,46,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,NW,738.00,55.50,Overcast,RAIN,0.0013,47.3,4.47,0.96,9,WET,DLIT,f,f,f
1712155,2016-11-02,23:00:00,WEDNESDAY,Portland N,2,308,45.6095,-122.680136,MN,STRGHT,PACIFIC HY I-5,9456,6,3230573,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,N,284.00,58.67,Overcast,RAIN,0.001,58.66,2.92,1,9,WET,DLIT,t,f,f
1712155,2016-11-02,23:00:00,WEDNESDAY,Portland N,2,308,45.6095,-122.680136,MN,STRGHT,PACIFIC HY I-5,9456,6,3230572,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,N,284.00,58.67,Overcast,RAIN,0.001,58.66,2.92,1,9,WET,DLIT,t,f,f
1711784,2016-11-08,19:00:00,TUESDAY,Portland N,2,306.5,45.592317,-122.6827,MN,STRGHT,PACIFIC HY I-5,9412,6,3229934,DRVR,0,9,PSNGR CAR,t,SS-O,PDO,NONE,STRGHT,N,436.00,61.67,Clear,UNK,0,57.85,0.72,0,9,UNK,DLIT,f,f,f
1711784,2016-11-08,19:00:00,TUESDAY,Portland N,2,306.5,45.592317,-122.6827,MN,STRGHT,PACIFIC HY I-5,9412,6,3229935,DRVR,0,9,TRUCK,f,SS-O,PDO,NONE,STRGHT,N,436.00,61.67,Clear,UNK,0,57.85,0.72,0,9,UNK,DLIT,f,f,f
1660721,2016-02-18,20:00:00,THURSDAY,Portland NE,2,302,45.531456,-122.665194,MN,STRGHT,PACIFIC HY I-5,9434,6,3135326,DRVR,0,9,SEMI TOW,f,REAR,INJ,NONE,STOP,NW,738.00,55.50,Overcast,RAIN,0.0013,47.3,4.47,0.96,9,WET,DLIT,f,f,f
1660721,2016-02-18,20:00:00,THURSDAY,Portland NE,2,302,45.531456,-122.665194,MN,STRGHT,PACIFIC HY I-5,9434,6,3135324,DRVR,31,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,NW,738.00,55.50,Overcast,RAIN,0.0013,47.3,4.47,0.96,9,WET,DLIT,f,f,f
1691541,2016-02-19,14:00:00,FRIDAY,Portland N,2,303.5,45.551106,-122.678542,MN,STRGHT,PACIFIC HY I-5,9428,8,3193622,DRVR,0,9,PSNGR CAR,f,SS-O,PDO,NONE,STRGHT,N,1094.00,21.00,Drizzle,CLR,0.0043,46.6,6.28,1,9,DRY,DAY,f,f,f
1691541,2016-02-19,14:00:00,FRIDAY,Portland N,2,303.5,45.551106,-122.678542,MN,STRGHT,PACIFIC HY I-5,9428,8,3193621,DRVR,0,9,PSNGR CAR,t,SS-O,PDO,NONE,STRGHT,N,1094.00,21.00,Drizzle,CLR,0.0043,46.6,6.28,1,9,DRY,DAY,f,f,f
1693016,2016-02-21,14:00:00,SUNDAY,Portland N,2,308,45.617619,-122.675394,MN,BRIDGE,PACIFIC HY I-5,9456,3,3196232,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,N,796.00,52.00,Overcast,UNK,0,50.56,3.15,0.88,9,UNK,DAY,f,f,f
1686485,2016-11-14,14:00:00,MONDAY,Portland N,2,304,45.553983,-122.678508,MN,STRGHT,PACIFIC HY I-5,9428,8,3184597,DRVR,31,2,PSNGR CAR,f,SS-O,INJ,INJC,STRGHT,N,1134.00,42.33,Drizzle,RAIN,0.0148,54.87,0.65,1,4,WET,DAY,f,f,f
1686485,2016-11-14,14:00:00,MONDAY,Portland N,2,304,45.553983,-122.678508,MN,STRGHT,PACIFIC HY I-5,9428,8,3184596,DRVR,0,2,PSNGR CAR,t,SS-O,INJ,NONE,STRGHT,N,1134.00,42.33,Drizzle,RAIN,0.0148,54.87,0.65,1,4,WET,DAY,f,f,f
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,3,3134482,PSNG,3,1,PSNGR CAR,f,REAR,INJ,NO<5,STOP,N,796.00,52.00,Overcast,CLR,0,50.56,3.15,0.88,9,DRY,DAY,f,f,f
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,3,3134482,DRVR,34,1,PSNGR CAR,f,REAR,INJ,INJB,STOP,N,796.00,52.00,Overcast,CLR,0,50.56,3.15,0.88,9,DRY,DAY,f,f,f
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,3,3134481,DRVR,64,1,PSNGR CAR,f,REAR,INJ,NONE,STOP,N,796.00,52.00,Overcast,CLR,0,50.56,3.15,0.88,9,DRY,DAY,f,f,f
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,3,3134480,PSNG,3,2,PSNGR CAR,f,REAR,INJ,INJB,STOP,N,796.00,52.00,Overcast,CLR,0,50.56,3.15,0.88,9,DRY,DAY,f,f,f
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,3,3134480,PSNG,24,2,PSNGR CAR,f,REAR,INJ,INJB,STOP,N,796.00,52.00,Overcast,CLR,0,50.56,3.15,0.88,9,DRY,DAY,f,f,f
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,3,3134480,DRVR,25,1,PSNGR CAR,f,REAR,INJ,INJB,STOP,N,796.00,52.00,Overcast,CLR,0,50.56,3.15,0.88,9,DRY,DAY,f,f,f
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,3,3134482,PSNG,1,2,PSNGR CAR,f,REAR,INJ,NO<5,STOP,N,796.00,52.00,Overcast,CLR,0,50.56,3.15,0.88,9,DRY,DAY,f,f,f
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,3,3134479,DRVR,35,2,PSNGR CAR,f,REAR,INJ,NONE,STOP,N,796.00,52.00,Overcast,CLR,0,50.56,3.15,0.88,9,DRY,DAY,f,f,f
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,3,3134478,DRVR,0,1,PSNGR CAR,f,REAR,INJ,NONE,STOP,N,796.00,52.00,Overcast,CLR,0,50.56,3.15,0.88,9,DRY,DAY,f,f,f
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,3,3134477,DRVR,20,1,PSNGR CAR,t,REAR,INJ,INJC,STRGHT,N,796.00,52.00,Overcast,CLR,0,50.56,3.15,0.88,9,DRY,DAY,f,f,f
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,3,3134482,PSNG,38,2,PSNGR CAR,f,REAR,INJ,INJB,STOP,N,796.00,52.00,Overcast,CLR,0,50.56,3.15,0.88,9,DRY,DAY,f,f,f
1693016,2016-02-21,14:00:00,SUNDAY,Portland N,2,308,45.617619,-122.675394,MN,BRIDGE,PACIFIC HY I-5,9456,3,3196231,DRVR,0,9,UNKNOWN,t,REAR,PDO,NONE,STRGHT,N,796.00,52.00,Overcast,UNK,0,50.56,3.15,0.88,9,UNK,DAY,f,f,f
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,3,3134480,PSNG,6,1,PSNGR CAR,f,REAR,INJ,INJB,STOP,N,796.00,52.00,Overcast,CLR,0,50.56,3.15,0.88,9,DRY,DAY,f,f,f
1689777,2016-02-25,16:00:00,THURSDAY,Portland NE,2,302,45.528008,-122.665217,MN,BRIDGE,PACIFIC HY I-5,9437,6,3190596,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,N,1273.00,24.00,Clear,CLR,0,63.51,4.03,0.01,9,DRY,DAY,f,f,f
1689777,2016-02-25,16:00:00,THURSDAY,Portland NE,2,302,45.528008,-122.665217,MN,BRIDGE,PACIFIC HY I-5,9437,6,3190597,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,N,1273.00,24.00,Clear,CLR,0,63.51,4.03,0.01,9,DRY,DAY,f,f,f
1692132,2016-02-25,17:00:00,THURSDAY,Portland NE,2,302,45.530503,-122.665167,MN,STRGHT,PACIFIC HY I-5,9434,6,3194632,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,N,1166.00,29.00,Clear,CLR,0,62.26,6.93,0.01,9,DRY,DAY,f,f,f
1692132,2016-02-25,17:00:00,THURSDAY,Portland NE,2,302,45.530503,-122.665167,MN,STRGHT,PACIFIC HY I-5,9434,6,3194633,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,N,1166.00,29.00,Clear,CLR,0,62.26,6.93,0.01,9,DRY,DAY,f,f,f
1661189,2016-02-27,21:00:00,SATURDAY,Portland N,2,307.5,45.607336,-122.681475,MN,BRIDGE,PACIFIC HY I-5,9456,6,3136234,DRVR,20,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,N,168.00,70.00,Clear,CLR,0,48.6,0.83,0,9,DRY,DLIT,f,f,f
1682384,2016-11-21,14:00:00,MONDAY,Portland N,2,306.5,45.591383,-122.682308,MN,STRGHT,PACIFIC HY I-5,9412,6,3176629,DRVR,62,2,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,N,795.00,60.33,Mostly Cloudy,CLR,0.0005,55.42,2.44,0.62,9,DRY,DAY,f,f,f
1682384,2016-11-21,14:00:00,MONDAY,Portland N,2,306.5,45.591383,-122.682308,MN,STRGHT,PACIFIC HY I-5,9412,6,3176630,PSNG,44,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,795.00,60.33,Mostly Cloudy,CLR,0.0005,55.42,2.44,0.62,9,DRY,DAY,f,f,f
1682384,2016-11-21,14:00:00,MONDAY,Portland N,2,306.5,45.591383,-122.682308,MN,STRGHT,PACIFIC HY I-5,9412,6,3176630,DRVR,44,1,PSNGR CAR,f,REAR,INJ,NONE,STOP,N,795.00,60.33,Mostly Cloudy,CLR,0.0005,55.42,2.44,0.62,9,DRY,DAY,f,f,f
1714959,2016-11-22,00:00:00,TUESDAY,Portland N,2,308,45.616317,-122.676164,MN,BRIDGE,PACIFIC HY I-5,9457,6,3235511,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,N,120.00,59.33,Overcast,RAIN,0,45.06,2.92,0.9,9,WET,DAY,f,f,f
1714959,2016-11-22,00:00:00,TUESDAY,Portland N,2,308,45.616317,-122.676164,MN,BRIDGE,PACIFIC HY I-5,9457,6,3235510,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,N,120.00,59.33,Overcast,RAIN,0,45.06,2.92,0.9,9,WET,DAY,f,f,f
1661189,2016-02-27,21:00:00,SATURDAY,Portland N,2,307.5,45.607336,-122.681475,MN,BRIDGE,PACIFIC HY I-5,9456,6,3136235,PSNG,19,1,PSNGR CAR,f,REAR,INJ,INJB,STOP,N,168.00,70.00,Clear,CLR,0,48.6,0.83,0,9,DRY,DLIT,f,f,f
1661189,2016-02-27,21:00:00,SATURDAY,Portland N,2,307.5,45.607336,-122.681475,MN,BRIDGE,PACIFIC HY I-5,9456,6,3136235,DRVR,20,2,PSNGR CAR,f,REAR,INJ,INJB,STOP,N,168.00,70.00,Clear,CLR,0,48.6,0.83,0,9,DRY,DLIT,f,f,f
1682051,2016-11-23,00:00:00,WEDNESDAY,Portland Bridges,2,300.5,45.507778,-122.669436,MN,BRIDGE,MARQUAM BRIDGE,9551,6,3175989,DRVR,24,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,NE,266.00,50.33,Light Rain,CLR,0.0685,45.81,4.03,1,9,DRY,DAY,f,f,f
1682051,2016-11-23,00:00:00,WEDNESDAY,Portland Bridges,2,300.5,45.507778,-122.669436,MN,BRIDGE,MARQUAM BRIDGE,9551,6,3175988,DRVR,0,9,UNKNOWN,t,REAR,INJ,NONE,STRGHT,NE,266.00,50.33,Light Rain,CLR,0.0685,45.81,4.03,1,9,DRY,DAY,f,f,f
1682496,2016-11-23,07:00:00,WEDNESDAY,Portland Bridges,2,300.5,45.507261,-122.670328,MN,BRIDGE,MARQUAM BRIDGE,9551,8,3176854,DRVR,43,1,PSNGR CAR,f,REAR,INJ,INJC,STOP,NE,709.00,16.00,Light Rain,RAIN,0.0411,44.19,3.58,1,9,WET,DAWN,f,f,f
1682496,2016-11-23,07:00:00,WEDNESDAY,Portland Bridges,2,300.5,45.507261,-122.670328,MN,BRIDGE,MARQUAM BRIDGE,9551,8,3176853,DRVR,22,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,NE,709.00,16.00,Light Rain,RAIN,0.0411,44.19,3.58,1,9,WET,DAWN,f,f,f
1682444,2016-11-23,13:00:00,WEDNESDAY,Portland SW,2,300.5,45.507003,-122.670775,MN,BRIDGE,MARQUAM BRIDGE,9550,4,3176750,DRVR,45,1,PSNGR CAR,f,REAR,INJ,INJA,STRGHT,NE,1233.00,16.33,Overcast,RAIN,0.0006,48.21,4.37,0.98,9,WET,DAY,f,f,f
1682444,2016-11-23,13:00:00,WEDNESDAY,Portland SW,2,300.5,45.507003,-122.670775,MN,BRIDGE,MARQUAM BRIDGE,9550,4,3176749,DRVR,48,2,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,NE,1233.00,16.33,Overcast,RAIN,0.0006,48.21,4.37,0.98,9,WET,DAY,f,f,f
1715135,2016-11-24,20:00:00,THURSDAY,Portland N,2,306.5,45.594361,-122.683608,MN,STRGHT,PACIFIC HY I-5,9901,6,3235801,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,N,708.00,52.33,Light Rain,RAIN,0.0414,47.67,2.72,1,5,WET,DLIT,f,f,f
1715135,2016-11-24,20:00:00,THURSDAY,Portland N,2,306.5,45.594361,-122.683608,MN,STRGHT,PACIFIC HY I-5,9901,6,3235800,DRVR,0,9,UNKNOWN,t,REAR,PDO,NONE,STRGHT,N,708.00,52.33,Light Rain,RAIN,0.0414,47.67,2.72,1,5,WET,DLIT,f,f,f
1713530,2016-11-26,17:00:00,SATURDAY,Portland Bridges,2,300.5,45.508639,-122.667947,MN,BRIDGE,MARQUAM BRIDGE,9453,3,3233001,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,W,956.00,48.67,Possible Drizzle,RAIN,0.0012,50.56,2.96,1,9,WET,DLIT,f,f,f
1713530,2016-11-26,17:00:00,SATURDAY,Portland Bridges,2,300.5,45.508639,-122.667947,MN,BRIDGE,MARQUAM BRIDGE,9453,3,3233002,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,W,956.00,48.67,Possible Drizzle,RAIN,0.0012,50.56,2.96,1,9,WET,DLIT,f,f,f
1661189,2016-02-27,21:00:00,SATURDAY,Portland N,2,307.5,45.607336,-122.681475,MN,BRIDGE,PACIFIC HY I-5,9456,6,3136235,PSNG,20,1,PSNGR CAR,f,REAR,INJ,INJB,STOP,N,168.00,70.00,Clear,CLR,0,48.6,0.83,0,9,DRY,DLIT,f,f,f
1661189,2016-02-27,21:00:00,SATURDAY,Portland N,2,307.5,45.607336,-122.681475,MN,BRIDGE,PACIFIC HY I-5,9456,6,3136236,DRVR,55,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,168.00,70.00,Clear,CLR,0,48.6,0.83,0,9,DRY,DLIT,f,f,f
1661745,2016-03-04,15:00:00,FRIDAY,Portland SW,2,299,45.490192,-122.675033,MN,STRGHT,PACIFIC HY I-5,9480,6,3137268,PSNG,56,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,1679.00,46.67,Overcast,RAIN,0,61.72,4.92,1,9,WET,DAY,f,f,f
1683023,2016-11-27,18:00:00,SUNDAY,Portland SW,2,299.5,45.495936,-122.673331,MN,STRGHT,PACIFIC HY I-5,9492,6,3177879,DRVR,38,1,PSNGR CAR,f,FIX,INJ,INJC,STRGHT,N,799.00,58.00,Drizzle,RAIN,0.0058,47.67,12.97,1,9,WET,DUSK,f,f,f
1683023,2016-11-27,18:00:00,SUNDAY,Portland SW,2,299.5,45.495936,-122.673331,MN,STRGHT,PACIFIC HY I-5,9492,6,3177879,PSNG,31,2,PSNGR CAR,f,FIX,INJ,INJB,STRGHT,N,799.00,58.00,Drizzle,RAIN,0.0058,47.67,12.97,1,9,WET,DUSK,f,f,f
1683023,2016-11-27,18:00:00,SUNDAY,Portland SW,2,299.5,45.495936,-122.673331,MN,STRGHT,PACIFIC HY I-5,9492,6,3177879,PSNG,35,1,PSNGR CAR,f,FIX,INJ,INJC,STRGHT,N,799.00,58.00,Drizzle,RAIN,0.0058,47.67,12.97,1,9,WET,DUSK,f,f,f
1683023,2016-11-27,18:00:00,SUNDAY,Portland SW,2,299.5,45.495936,-122.673331,MN,STRGHT,PACIFIC HY I-5,9492,6,3177878,DRVR,52,1,PSNGR CAR,t,FIX,INJ,INJB,STRGHT,N,799.00,58.00,Drizzle,RAIN,0.0058,47.67,12.97,1,9,WET,DUSK,f,f,f
1682866,2016-11-29,09:00:00,TUESDAY,Portland Bridges,2,300.5,45.507175,-122.670478,MN,INTER,MARQUAM BRIDGE,9551,,3177561,DRVR,23,2,PSNGR CAR,t,REAR,INJ,INJC,STRGHT,NE,757.00,50.67,Overcast,RAIN,0,45.88,2.92,1,7,WET,DAY,f,f,f
1682866,2016-11-29,09:00:00,TUESDAY,Portland Bridges,2,300.5,45.507175,-122.670478,MN,INTER,MARQUAM BRIDGE,9551,,3177562,DRVR,55,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,NE,757.00,50.67,Overcast,RAIN,0,45.88,2.92,1,7,WET,DAY,f,f,f
1682837,2016-11-29,17:00:00,TUESDAY,Portland Bridges,2,300.5,45.508903,-122.667508,MN,BRIDGE,MARQUAM BRIDGE,9453,8,3177503,DRVR,32,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,E,1343.00,15.33,Mostly Cloudy,CLR,0,47.6,0.47,0.61,9,DRY,DLIT,f,f,f
1682837,2016-11-29,17:00:00,TUESDAY,Portland Bridges,2,300.5,45.508903,-122.667508,MN,BRIDGE,MARQUAM BRIDGE,9453,8,3177501,DRVR,23,2,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,E,1343.00,15.33,Mostly Cloudy,CLR,0,47.6,0.47,0.61,9,DRY,DLIT,f,f,f
1682837,2016-11-29,17:00:00,TUESDAY,Portland Bridges,2,300.5,45.508903,-122.667508,MN,BRIDGE,MARQUAM BRIDGE,9453,8,3177502,DRVR,37,2,PSNGR CAR,f,REAR,INJ,NONE,STOP,E,1343.00,15.33,Mostly Cloudy,CLR,0,47.6,0.47,0.61,9,DRY,DLIT,f,f,f
1682837,2016-11-29,17:00:00,TUESDAY,Portland Bridges,2,300.5,45.508903,-122.667508,MN,BRIDGE,MARQUAM BRIDGE,9453,8,3177504,DRVR,19,2,PSNGR CAR,f,REAR,INJ,NONE,STRGHT,E,1343.00,15.33,Mostly Cloudy,CLR,0,47.6,0.47,0.61,9,DRY,DLIT,f,f,f
1682888,2016-11-30,18:00:00,WEDNESDAY,Portland SE,2,300.5,45.509819,-122.666728,MN,BRIDGE,MARQUAM BRIDGE,9453,4,3177611,DRVR,27,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,E,886.00,33.33,Mostly Cloudy,CLR,0,44.38,2.01,0.77,9,DRY,DLIT,f,f,f
1682888,2016-11-30,18:00:00,WEDNESDAY,Portland SE,2,300.5,45.509819,-122.666728,MN,BRIDGE,MARQUAM BRIDGE,9453,4,3177610,DRVR,39,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,E,886.00,33.33,Mostly Cloudy,CLR,0,44.38,2.01,0.77,9,DRY,DLIT,f,f,f
1714576,2016-12-03,17:00:00,SATURDAY,Portland SE,2,300.5,45.510889,-122.666731,MN,BRIDGE,PACIFIC HY I-5,9460,3,3234860,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,N,1015.00,37.67,Drizzle,RAIN,0.0081,49.12,1.08,1,9,WET,DLIT,f,f,f
