crashid,date,hour,day,city_section,highwayid,milepost,lat,lon,road_type,road_desc,street_name,isect_num,lane_quantity,vehicleid,partic_type,age,gender,vehicle_type,striking_vehicle,collision_type,crash_severity,injury_severity,vehicle_movement,vehicle_direction,volume,speed,weather1,weather2,precip,temp,wind,cloud,visibility,road_cond,light_cond,speeding,alcohol,drug
1706833,2016-06-09,13:00:00,THURSDAY,Portland NE,1,302,45.530589,-122.66535,MN,BRIDGE,PACIFIC HY I-5,9436,6,3221009,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,773.00,47.00,Overcast,RAIN,0,60.99,0.28,1,9,WET,DAY,f,f,f
1678933,2016-10-13,05:00:00,THURSDAY,Portland N,1,303.5,45.549078,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,3169953,DRVR,0,1,PSNGR CAR,t,SS-O,INJ,NONE,STRGHT,SE,485.00,59.00,Light Rain,RAIN,0.0466,52.53,1.22,1,7,WET,DLIT,f,f,f
1678933,2016-10-13,05:00:00,THURSDAY,Portland N,1,303.5,45.549078,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,3169954,DRVR,57,1,TRUCK,f,SS-O,INJ,INJB,STRGHT,SE,485.00,59.00,Light Rain,RAIN,0.0466,52.53,1.22,1,7,WET,DLIT,f,f,f
1706620,2016-10-13,15:00:00,THURSDAY,Portland N,1,308,45.613497,-122.678189,MN,BRIDGE,PACIFIC HY I-5,9458,3,3220615,DRVR,0,9,PSNGR CAR,t,SS-O,PDO,NONE,STRGHT,S,1218.00,27.00,Light Rain,RAIN,0.0494,58.11,6.03,1,4,WET,DAY,f,f,f
1706620,2016-10-13,15:00:00,THURSDAY,Portland N,1,308,45.613497,-122.678189,MN,BRIDGE,PACIFIC HY I-5,9458,3,3220616,DRVR,0,9,PSNGR CAR,f,SS-O,PDO,NONE,STRGHT,S,1218.00,27.00,Light Rain,RAIN,0.0494,58.11,6.03,1,4,WET,DAY,f,f,f
1710780,2016-10-13,18:00:00,THURSDAY,Portland NE,1,301.5,45.523811,-122.665525,MN,STRGHT,PACIFIC HY I-5,9436,6,3228171,DRVR,0,9,UNKNOWN,t,REAR,PDO,NONE,STRGHT,S,864.00,18.00,Light Rain,RAIN,0.0944,53.98,4.92,1,7,WET,DLIT,f,f,f
1710780,2016-10-13,18:00:00,THURSDAY,Portland NE,1,301.5,45.523811,-122.665525,MN,STRGHT,PACIFIC HY I-5,9436,6,3228172,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,S,864.00,18.00,Light Rain,RAIN,0.0944,53.98,4.92,1,7,WET,DLIT,f,f,f
1706648,2016-10-13,23:00:00,THURSDAY,Portland NE,1,301.5,45.52455,-122.664533,CN,BRIDGE,NB EXTO BANFIELD C1,9436,2,3220668,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,E,333.00,53.50,Rain,RAIN,0.1364,56.86,6.74,1,8,WET,DLIT,f,f,f
1706648,2016-10-13,23:00:00,THURSDAY,Portland NE,1,301.5,45.52455,-122.664533,CN,BRIDGE,NB EXTO BANFIELD C1,9436,2,3220669,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,E,333.00,53.50,Rain,RAIN,0.1364,56.86,6.74,1,8,WET,DLIT,f,f,f
1706833,2016-06-09,13:00:00,THURSDAY,Portland NE,1,302,45.530589,-122.66535,MN,BRIDGE,PACIFIC HY I-5,9436,6,3221010,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,S,773.00,47.00,Overcast,RAIN,0,60.99,0.28,1,9,WET,DAY,f,f,f
1671150,2016-06-11,15:00:00,SATURDAY,Portland NE,1,302,45.530378,-122.66535,MN,STRGHT,PACIFIC HY I-5,9435,6,3155056,DRVR,27,2,PSNGR CAR,f,SS-O,INJ,INJC,STRGHT,S,1071.00,48.50,Mostly Cloudy,CLR,0,61.35,1.13,0.79,9,DRY,DAY,f,f,f
1671150,2016-06-11,15:00:00,SATURDAY,Portland NE,1,302,45.530378,-122.66535,MN,STRGHT,PACIFIC HY I-5,9435,6,3155055,DRVR,61,1,PSNGR CAR,t,SS-O,INJ,NONE,STRGHT,S,1071.00,48.50,Mostly Cloudy,CLR,0,61.35,1.13,0.79,9,DRY,DAY,f,f,f
1679432,2016-06-12,16:00:00,SUNDAY,Portland Bridges,1,300.5,45.509092,-122.667256,MN,BRIDGE,MARQUAM BRIDGE,9453,3,3170890,DRVR,0,9,UNKNOWN,t,SS-O,INJ,NONE,STRGHT,NE,75.00,55.67,Clear,CLR,0,71.8,6.03,0.01,9,DRY,DAY,f,f,f
1679432,2016-06-12,16:00:00,SUNDAY,Portland Bridges,1,300.5,45.509092,-122.667256,MN,BRIDGE,MARQUAM BRIDGE,9453,3,3170891,PSNG,41,2,PSNGR CAR,f,SS-O,INJ,INJC,STRGHT,NE,75.00,55.67,Clear,CLR,0,71.8,6.03,0.01,9,DRY,DAY,f,f,f
1679432,2016-06-12,16:00:00,SUNDAY,Portland Bridges,1,300.5,45.509092,-122.667256,MN,BRIDGE,MARQUAM BRIDGE,9453,3,3170892,DRVR,66,2,PSNGR CAR,f,SS-O,INJ,NONE,STRGHT,NE,75.00,55.67,Clear,CLR,0,71.8,6.03,0.01,9,DRY,DAY,f,f,f
1679866,2016-10-18,17:00:00,TUESDAY,Portland N,1,304.5,45.566975,-122.678706,MN,STRGHT,PACIFIC HY I-5,9421,6,3171724,DRVR,23,1,PSNGR CAR,f,REAR,INJ,INJC,STOP,S,778.00,14.00,Overcast,CLR,0.0004,57.76,1.68,0.89,9,DRY,DAY,f,f,f
1679866,2016-10-18,17:00:00,TUESDAY,Portland N,1,304.5,45.566975,-122.678706,MN,STRGHT,PACIFIC HY I-5,9421,6,3171723,DRVR,35,2,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,S,778.00,14.00,Overcast,CLR,0.0004,57.76,1.68,0.89,9,DRY,DAY,f,f,f
1679432,2016-06-12,16:00:00,SUNDAY,Portland Bridges,1,300.5,45.509092,-122.667256,MN,BRIDGE,MARQUAM BRIDGE,9453,3,3170891,DRVR,36,1,PSNGR CAR,f,SS-O,INJ,INJC,STRGHT,NE,75.00,55.67,Clear,CLR,0,71.8,6.03,0.01,9,DRY,DAY,f,f,f
1670756,2016-06-12,18:00:00,SUNDAY,Portland NE,1,302,45.529536,-122.665364,MN,STRGHT,PACIFIC HY I-5,9436,6,3154302,DRVR,47,2,PSNGR CAR,f,REAR,INJ,NONE,STRGHT,S,1150.00,39.00,Clear,CLR,0,72.5,2.47,0.09,9,DRY,DAY,f,f,f
1670756,2016-06-12,18:00:00,SUNDAY,Portland NE,1,302,45.529536,-122.665364,MN,STRGHT,PACIFIC HY I-5,9436,6,3154301,DRVR,57,2,PSNGR CAR,t,REAR,INJ,INJC,STRGHT,S,1150.00,39.00,Clear,CLR,0,72.5,2.47,0.09,9,DRY,DAY,f,f,f
1707628,2016-06-16,14:00:00,THURSDAY,Portland SE,1,301,45.512542,-122.667375,CN,BRIDGE,PACIFIC HY I-5,9460,2,3222456,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,NE,765.00,49.50,Mostly Cloudy,CLR,0,61.53,2.2,0.66,9,DRY,DAY,f,f,f
1684168,2016-10-19,14:00:00,WEDNESDAY,Portland N,1,308,45.614675,-122.677489,MN,BRIDGE,PACIFIC HY I-5,9458,3,3180138,PSNG,27,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,S,1200.00,38.00,Mostly Cloudy,CLR,0,58.11,4.92,0.62,9,UNK,DAY,f,f,f
1684168,2016-10-19,14:00:00,WEDNESDAY,Portland N,1,308,45.614675,-122.677489,MN,BRIDGE,PACIFIC HY I-5,9458,3,3180138,DRVR,24,1,PSNGR CAR,f,REAR,INJ,NONE,STOP,S,1200.00,38.00,Mostly Cloudy,CLR,0,58.11,4.92,0.62,9,UNK,DAY,f,f,f
1684168,2016-10-19,14:00:00,WEDNESDAY,Portland N,1,308,45.614675,-122.677489,MN,BRIDGE,PACIFIC HY I-5,9458,3,3180137,DRVR,0,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,S,1200.00,38.00,Mostly Cloudy,CLR,0,58.11,4.92,0.62,9,UNK,DAY,f,f,f
1710654,2016-10-19,16:00:00,WEDNESDAY,Portland N,1,304.5,45.563219,-122.678697,MN,STRGHT,PACIFIC HY I-5,9424,6,3227953,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,505.00,9.50,Overcast,CLR,0,59.91,4.03,0.96,9,WET,DAY,f,f,f
1710654,2016-10-19,16:00:00,WEDNESDAY,Portland N,1,304.5,45.563219,-122.678697,MN,STRGHT,PACIFIC HY I-5,9424,6,3227954,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,S,505.00,9.50,Overcast,CLR,0,59.91,4.03,0.96,9,WET,DAY,f,f,f
1680104,2016-10-20,09:00:00,THURSDAY,Portland N,1,305,45.570978,-122.678722,MN,STRGHT,PACIFIC HY I-5,9420,4,3172171,DRVR,57,1,PSNGR CAR,f,REAR,INJ,INJB,STOP,S,893.00,51.00,Overcast,RAIN,0.001,58.7,10.96,1,9,WET,DAY,f,f,f
1680104,2016-10-20,09:00:00,THURSDAY,Portland N,1,305,45.570978,-122.678722,MN,STRGHT,PACIFIC HY I-5,9420,4,3172170,DRVR,31,1,SEMI TOW,t,REAR,INJ,NONE,STRGHT,S,893.00,51.00,Overcast,RAIN,0.001,58.7,10.96,1,9,WET,DAY,f,f,f
1680104,2016-10-20,09:00:00,THURSDAY,Portland N,1,305,45.570978,-122.678722,MN,STRGHT,PACIFIC HY I-5,9420,4,3172172,DRVR,30,1,PSNGR CAR,f,REAR,INJ,NONE,STOP,S,893.00,51.00,Overcast,RAIN,0.001,58.7,10.96,1,9,WET,DAY,f,f,f
1710726,2016-10-22,14:00:00,SATURDAY,Portland N,1,308,45.616247,-122.676564,MN,BRIDGE,PACIFIC HY I-5,9456,6,3228077,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,S,1195.00,20.33,Clear,CLR,0,60.28,2.14,0,9,DRY,DAY,f,f,f
1710726,2016-10-22,14:00:00,SATURDAY,Portland N,1,308,45.616247,-122.676564,MN,BRIDGE,PACIFIC HY I-5,9456,6,3228076,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,1195.00,20.33,Clear,CLR,0,60.28,2.14,0,9,DRY,DAY,f,f,f
1684371,2016-10-24,17:00:00,MONDAY,Portland SW,1,299.5,45.491522,-122.674344,MN,STRGHT,PACIFIC HY I-5,9481,6,3180541,DRVR,47,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,S,854.00,12.33,Light Rain,RAIN,0.0188,53.25,3.05,1,9,WET,DUSK,f,f,f
1684371,2016-10-24,17:00:00,MONDAY,Portland SW,1,299.5,45.491522,-122.674344,MN,STRGHT,PACIFIC HY I-5,9481,6,3180540,DRVR,35,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,S,854.00,12.33,Light Rain,RAIN,0.0188,53.25,3.05,1,9,WET,DUSK,f,f,f
1680317,2016-10-25,07:00:00,TUESDAY,Portland N,1,304,45.558158,-122.678689,MN,STRGHT,PACIFIC HY I-5,9425,4,3172618,DRVR,55,1,PSNGR CAR,f,REAR,INJ,NONE,STOP,S,1020.00,55.00,Overcast,CLR,0.0003,53.98,1.23,0.88,9,WET,DARK,f,f,f
1680317,2016-10-25,07:00:00,TUESDAY,Portland N,1,304,45.558158,-122.678689,MN,STRGHT,PACIFIC HY I-5,9425,4,3172617,DRVR,35,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,S,1020.00,55.00,Overcast,CLR,0.0003,53.98,1.23,0.88,9,WET,DARK,f,f,f
1680317,2016-10-25,07:00:00,TUESDAY,Portland N,1,304,45.558158,-122.678689,MN,STRGHT,PACIFIC HY I-5,9425,4,3172618,PSNG,52,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,S,1020.00,55.00,Overcast,CLR,0.0003,53.98,1.23,0.88,9,WET,DARK,f,f,f
1711524,2016-10-26,07:00:00,WEDNESDAY,Portland N,1,307.5,45.605267,-122.682503,MN,STRGHT,PACIFIC HY I-5,9902,6,3229475,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,751.00,57.67,Light Rain,RAIN,0.0639,55.59,2.92,1,7,WET,DAY,f,f,f
1711524,2016-10-26,07:00:00,WEDNESDAY,Portland N,1,307.5,45.605267,-122.682503,MN,STRGHT,PACIFIC HY I-5,9902,6,3229476,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,S,751.00,57.67,Light Rain,RAIN,0.0639,55.59,2.92,1,7,WET,DAY,f,f,f
1682063,2016-10-29,00:00:00,SATURDAY,Portland N,1,308,45.613367,-122.678267,MN,BRIDGE,PACIFIC HY I-5,9458,3,3176013,DRVR,45,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,S,380.00,59.67,Clear,UNK,0,57.26,8.96,0.08,9,UNK,DAY,f,f,f
1682063,2016-10-29,00:00:00,SATURDAY,Portland N,1,308,45.613367,-122.678267,MN,BRIDGE,PACIFIC HY I-5,9458,3,3176012,DRVR,50,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,S,380.00,59.67,Clear,UNK,0,57.26,8.96,0.08,9,UNK,DAY,f,f,f
1711327,2016-10-29,11:00:00,SATURDAY,Portland N,1,303.5,45.549078,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,3229118,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,1070.00,60.50,Mostly Cloudy,CLR,0,55.77,4.92,0.85,9,DRY,DAY,f,f,f
1711327,2016-10-29,11:00:00,SATURDAY,Portland N,1,303.5,45.549078,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,3229119,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,S,1070.00,60.50,Mostly Cloudy,CLR,0,55.77,4.92,0.85,9,DRY,DAY,f,f,f
1707628,2016-06-16,14:00:00,THURSDAY,Portland SE,1,301,45.512542,-122.667375,CN,BRIDGE,PACIFIC HY I-5,9460,2,3222457,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,NE,765.00,49.50,Mostly Cloudy,CLR,0,61.53,2.2,0.66,9,DRY,DAY,f,f,f
1671390,2016-06-16,16:00:00,THURSDAY,Portland SE,1,301,45.517806,-122.665378,CN,STRGHT,NB EF MORRISN BR C3,9503,1,3155482,DRVR,36,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,778.00,22.00,Partly Cloudy,CLR,0,65.67,4.92,0.45,9,DRY,DAY,f,f,f
1671390,2016-06-16,16:00:00,THURSDAY,Portland SE,1,301,45.517806,-122.665378,CN,STRGHT,NB EF MORRISN BR C3,9503,1,3155481,DRVR,55,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,N,778.00,22.00,Partly Cloudy,CLR,0,65.67,4.92,0.45,9,DRY,DAY,f,f,f
1707538,2016-06-16,19:00:00,THURSDAY,Portland N,1,303.5,45.556133,-122.679672,CN,STRGHT,NB EF GOING ST C2,1581,4,3222291,DRVR,0,9,PSNGR CAR,t,TURN,PDO,NONE,STRGHT,W,1149.00,53.00,Mostly Cloudy,CLR,0,63.87,0.54,0.75,9,DRY,DAY,f,f,f
1707538,2016-06-16,19:00:00,THURSDAY,Portland N,1,303.5,45.556133,-122.679672,CN,STRGHT,NB EF GOING ST C2,1581,4,3222292,DRVR,0,9,PSNGR CAR,f,TURN,PDO,NONE,U-TURN,E,1149.00,53.00,Mostly Cloudy,CLR,0,63.87,0.54,0.75,9,DRY,DAY,f,f,f
1707268,2016-06-17,14:00:00,FRIDAY,Portland Bridges,1,300.5,45.507939,-122.669156,MN,BRIDGE,MARQUAM BRIDGE,9452,6,3221805,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,SW,286.00,59.00,Overcast,CLR,0.0006,62.61,0.97,1,9,DRY,DAY,f,f,f
1707268,2016-06-17,14:00:00,FRIDAY,Portland Bridges,1,300.5,45.507939,-122.669156,MN,BRIDGE,MARQUAM BRIDGE,9452,6,3221806,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,SW,286.00,59.00,Overcast,CLR,0.0006,62.61,0.97,1,9,DRY,DAY,f,f,f
1707339,2016-06-18,18:00:00,SATURDAY,Portland N,1,307,45.601228,-122.683306,CN,STRGHT,EXTO MLK/MARINE C1,9905,1,3221925,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,N,818.00,19.00,Mostly Cloudy,CLR,0.0009,65.67,3.92,0.75,9,DRY,DAY,f,f,f
1680848,2016-11-02,07:00:00,WEDNESDAY,Portland SW,1,299.5,45.490114,-122.675353,MN,STRGHT,PACIFIC HY I-5,9481,6,3173674,DRVR,44,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,S,1196.00,34.00,Overcast,CLR,0.0008,52.9,0.91,1,9,DRY,DAWN,f,f,f
1680848,2016-11-02,07:00:00,WEDNESDAY,Portland SW,1,299.5,45.490114,-122.675353,MN,STRGHT,PACIFIC HY I-5,9481,6,3173675,DRVR,36,2,PSNGR CAR,f,REAR,INJ,INJC,STRGHT,S,1196.00,34.00,Overcast,CLR,0.0008,52.9,0.91,1,9,DRY,DAWN,f,f,f
1707339,2016-06-18,18:00:00,SATURDAY,Portland N,1,307,45.601228,-122.683306,CN,STRGHT,EXTO MLK/MARINE C1,9905,1,3221926,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,N,818.00,19.00,Mostly Cloudy,CLR,0.0009,65.67,3.92,0.75,9,DRY,DAY,f,f,f
1695012,2016-06-20,10:00:00,MONDAY,Portland N,1,302.5,45.539581,-122.670736,MN,STRGHT,PACIFIC HY I-5,9432,6,3199736,DRVR,0,9,SEMI TOW,t,REAR,PDO,NONE,STRGHT,SE,1589.00,37.00,Clear,CLR,0,63.51,4.03,0.14,9,DRY,DAY,f,f,f
1712414,2016-11-04,02:00:00,FRIDAY,Portland NE,1,301.5,45.525222,-122.662197,CN,STRGHT,NB EXTO BANFIELD C1,305,2,3231020,DRVR,0,9,PSNGR CAR,f,SS-O,PDO,NONE,STRGHT,NE,99.00,57.00,Clear,CLR,0,51.01,0.66,0.2,6,DRY,DLIT,f,f,f
1712414,2016-11-04,02:00:00,FRIDAY,Portland NE,1,301.5,45.525222,-122.662197,CN,STRGHT,NB EXTO BANFIELD C1,305,2,3231019,DRVR,0,9,PSNGR CAR,t,SS-O,PDO,NONE,STRGHT,NE,99.00,57.00,Clear,CLR,0,51.01,0.66,0.2,6,DRY,DLIT,f,f,f
1712375,2016-11-04,11:00:00,FRIDAY,Portland NE,1,301.5,45.525956,-122.665436,MN,STRGHT,PACIFIC HY I-5,9448,6,3230959,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,S,881.00,26.50,Partly Cloudy,UNK,0,53.61,1.68,0.32,4,UNK,DAY,f,f,f
1712375,2016-11-04,11:00:00,FRIDAY,Portland NE,1,301.5,45.525956,-122.665436,MN,STRGHT,PACIFIC HY I-5,9448,6,3230958,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,881.00,26.50,Partly Cloudy,UNK,0,53.61,1.68,0.32,4,UNK,DAY,f,f,f
1681012,2016-11-06,13:00:00,SUNDAY,Portland N,1,308,45.613628,-122.678111,MN,BRIDGE,PACIFIC HY I-5,9458,6,3173990,PSNG,34,2,PSNGR CAR,t,REAR,INJ,INJC,STRGHT,S,1178.00,23.33,Overcast,CLR,0,60.99,6.03,1,9,DRY,DAY,f,f,f
1681012,2016-11-06,13:00:00,SUNDAY,Portland N,1,308,45.613628,-122.678111,MN,BRIDGE,PACIFIC HY I-5,9458,6,3173990,DRVR,36,2,PSNGR CAR,t,REAR,INJ,INJC,STRGHT,S,1178.00,23.33,Overcast,CLR,0,60.99,6.03,1,9,DRY,DAY,f,f,f
1681012,2016-11-06,13:00:00,SUNDAY,Portland N,1,308,45.613628,-122.678111,MN,BRIDGE,PACIFIC HY I-5,9458,6,3173991,DRVR,59,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,S,1178.00,23.33,Overcast,CLR,0,60.99,6.03,1,9,DRY,DAY,f,f,f
1711761,2016-11-08,00:00:00,TUESDAY,Portland N,1,304,45.557564,-122.678697,MN,STRGHT,PACIFIC HY I-5,9425,6,3229890,DRVR,0,9,SEMI TOW,f,SS-O,PDO,NONE,STRGHT,S,184.00,57.50,Clear,CLR,0,55.32,6.03,0,9,DRY,DAY,f,f,f
1711761,2016-11-08,00:00:00,TUESDAY,Portland N,1,304,45.557564,-122.678697,MN,STRGHT,PACIFIC HY I-5,9425,6,3229889,DRVR,0,9,PSNGR CAR,t,SS-O,PDO,NONE,STRGHT,S,184.00,57.50,Clear,CLR,0,55.32,6.03,0,9,DRY,DAY,f,f,f
1695012,2016-06-20,10:00:00,MONDAY,Portland N,1,302.5,45.539581,-122.670736,MN,STRGHT,PACIFIC HY I-5,9432,6,3199737,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,SE,1589.00,37.00,Clear,CLR,0,63.51,4.03,0.14,9,DRY,DAY,f,f,f
1694808,2016-06-23,17:00:00,THURSDAY,Portland NE,1,302,45.529114,-122.665369,MN,STRGHT,PACIFIC HY I-5,9436,6,3199384,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,S,527.00,13.50,Light Rain,RAIN,0.0828,60.82,2.22,1,5,WET,DAY,t,f,f
1681066,2016-11-08,08:00:00,TUESDAY,Portland N,1,303.5,45.549078,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,3174095,DRVR,23,2,PSNGR CAR,f,REAR,INJ,INJC,STRGHT,SE,659.00,61.50,Clear,CLR,0,52,4.03,0.1,9,DRY,DAWN,t,f,f
1681066,2016-11-08,08:00:00,TUESDAY,Portland N,1,303.5,45.549078,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,3174094,DRVR,40,2,PSNGR CAR,t,REAR,INJ,INJB,STRGHT,SE,659.00,61.50,Clear,CLR,0,52,4.03,0.1,9,DRY,DAWN,t,f,f
1681066,2016-11-08,08:00:00,TUESDAY,Portland N,1,303.5,45.549078,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,3174096,DRVR,37,2,PSNGR CAR,f,REAR,INJ,INJC,STRGHT,SE,659.00,61.50,Clear,CLR,0,52,4.03,0.1,9,DRY,DAWN,t,f,f
1712214,2016-11-09,06:00:00,WEDNESDAY,Portland N,1,308,45.616508,-122.676411,MN,BRIDGE,PACIFIC HY I-5,9458,3,3230675,DRVR,0,9,PSNGR CAR,f,SS-O,PDO,NONE,STRGHT,S,602.00,57.33,Possible Drizzle,RAIN,0.0062,53.98,2.92,1,5,WET,DARK,f,f,f
1712214,2016-11-09,06:00:00,WEDNESDAY,Portland N,1,308,45.616508,-122.676411,MN,BRIDGE,PACIFIC HY I-5,9458,3,3230674,DRVR,0,9,PSNGR CAR,t,SS-O,PDO,NONE,STRGHT,S,602.00,57.33,Possible Drizzle,RAIN,0.0062,53.98,2.92,1,5,WET,DARK,f,f,f
1681425,2016-11-11,13:00:00,FRIDAY,Portland SW,1,299.5,45.492203,-122.674022,MN,STRGHT,PACIFIC HY I-5,9481,6,3174803,DRVR,21,1,PSNGR CAR,f,REAR,INJ,NONE,STRGHT,S,1428.00,53.00,Partly Cloudy,CLR,0,59.55,4.03,0.4,9,DRY,DAY,f,f,f
1681425,2016-11-11,13:00:00,FRIDAY,Portland SW,1,299.5,45.492203,-122.674022,MN,STRGHT,PACIFIC HY I-5,9481,6,3174802,DRVR,24,2,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,S,1428.00,53.00,Partly Cloudy,CLR,0,59.55,4.03,0.4,9,DRY,DAY,f,f,f
1681425,2016-11-11,13:00:00,FRIDAY,Portland SW,1,299.5,45.492203,-122.674022,MN,STRGHT,PACIFIC HY I-5,9481,6,3174802,PSNG,18,2,PSNGR CAR,t,REAR,INJ,INJC,STRGHT,S,1428.00,53.00,Partly Cloudy,CLR,0,59.55,4.03,0.4,9,DRY,DAY,f,f,f
1681425,2016-11-11,13:00:00,FRIDAY,Portland SW,1,299.5,45.492203,-122.674022,MN,STRGHT,PACIFIC HY I-5,9481,6,3174804,DRVR,59,1,PSNGR CAR,f,REAR,INJ,NONE,STRGHT,S,1428.00,53.00,Partly Cloudy,CLR,0,59.55,4.03,0.4,9,DRY,DAY,f,f,f
1694808,2016-06-23,17:00:00,THURSDAY,Portland NE,1,302,45.529114,-122.665369,MN,STRGHT,PACIFIC HY I-5,9436,6,3199383,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,527.00,13.50,Light Rain,RAIN,0.0828,60.82,2.22,1,5,WET,DAY,t,f,f
1671039,2016-06-24,14:00:00,FRIDAY,Portland N,1,303.5,45.549361,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,3154850,DRVR,42,1,PSNGR CAR,f,REAR,INJ,INJB,STOP,SE,1017.00,27.00,Overcast,CLR,0,67.47,2.01,1,9,DRY,DAY,f,f,f
1681505,2016-11-12,12:00:00,SATURDAY,Portland SE,1,301.5,45.520064,-122.665569,CN,STRGHT,NB EXTO BANFIELD C1,9503,2,3174943,DRVR,69,1,PSNGR CAR,t,REAR,INJ,INJB,STRGHT,N,876.00,55.50,Mostly Cloudy,RAIN,0.0016,61.35,6.03,0.76,9,WET,DLIT,f,f,f
1681505,2016-11-12,12:00:00,SATURDAY,Portland SE,1,301.5,45.520064,-122.665569,CN,STRGHT,NB EXTO BANFIELD C1,9503,2,3174944,DRVR,76,1,PSNGR CAR,f,REAR,INJ,NONE,STOP,N,876.00,55.50,Mostly Cloudy,RAIN,0.0016,61.35,6.03,0.76,9,WET,DLIT,f,f,f
1671039,2016-06-24,14:00:00,FRIDAY,Portland N,1,303.5,45.549361,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,3154849,DRVR,69,1,PSNGR CAR,t,REAR,INJ,INJB,STRGHT,SE,1017.00,27.00,Overcast,CLR,0,67.47,2.01,1,9,DRY,DAY,f,f,f
1671039,2016-06-24,14:00:00,FRIDAY,Portland N,1,303.5,45.549361,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,3154850,PSNG,8,1,PSNGR CAR,f,REAR,INJ,INJC,STOP,SE,1017.00,27.00,Overcast,CLR,0,67.47,2.01,1,9,DRY,DAY,f,f,f
1671039,2016-06-24,14:00:00,FRIDAY,Portland N,1,303.5,45.549361,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,3154850,PSNG,3,1,PSNGR CAR,f,REAR,INJ,INJC,STOP,SE,1017.00,27.00,Overcast,CLR,0,67.47,2.01,1,9,DRY,DAY,f,f,f
1671039,2016-06-24,14:00:00,FRIDAY,Portland N,1,303.5,45.549361,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,3154851,DRVR,56,1,PSNGR CAR,f,REAR,INJ,NONE,STOP,SE,1017.00,27.00,Overcast,CLR,0,67.47,2.01,1,9,DRY,DAY,f,f,f
1671039,2016-06-24,14:00:00,FRIDAY,Portland N,1,303.5,45.549361,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,3154850,PSNG,42,2,PSNGR CAR,f,REAR,INJ,INJB,STOP,SE,1017.00,27.00,Overcast,CLR,0,67.47,2.01,1,9,DRY,DAY,f,f,f
