crashid,date,hour,day,city_section,highwayid,compass,milepost,lat,lon,road_type,road_char,street_name,isect_num,isect_name,lane_quantity,vehicle_id,partic_type,age,gender,vehicle_type,striking_vehicle,collision_type,crash_severity,injury_severity,vehicle_movement,vehicle_direction,weather,road_cond,light_cond,speeding,alcohol,drug
1684752,2016-05-05,14:00:00,THURSDAY,Portland SW,2,S,299.12,45.491831,-122.673956,MN,STRGHT,PACIFIC HY I-5,9480,NB EX MACADAM AV C1,6,3181276,DRVR,21,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1684752,2016-05-05,14:00:00,THURSDAY,Portland SW,2,S,299.12,45.491831,-122.673956,MN,STRGHT,PACIFIC HY I-5,9480,NB EX MACADAM AV C1,6,3181277,DRVR,22,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1667333,2016-05-06,8:00:00,FRIDAY,Portland SE,1,S,301,45.516269,-122.667408,MN,STRGHT,PACIFIC HY I-5,9439,SB ENFR BANFIELD C2,5,3147855,DRVR,19,2,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,0,0
1667333,2016-05-06,8:00:00,FRIDAY,Portland SE,1,S,301,45.516269,-122.667408,MN,STRGHT,PACIFIC HY I-5,9439,SB ENFR BANFIELD C2,5,3147856,DRVR,19,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,S,CLR,DRY,DAY,0,0,0
1667333,2016-05-06,8:00:00,FRIDAY,Portland SE,1,S,301,45.516269,-122.667408,MN,STRGHT,PACIFIC HY I-5,9439,SB ENFR BANFIELD C2,5,3147857,DRVR,43,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,S,CLR,DRY,DAY,0,0,0
1667368,2016-05-06,15:00:00,FRIDAY,Portland SW,1,NW,299.85,45.502,-122.674317,MN,STRGHT,SB EF MARQUAM BR,9496,SB EX HOOD AVE C2,2,3147924,DRVR,42,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,SE,CLR,DRY,DAY,0,0,0
1667368,2016-05-06,15:00:00,FRIDAY,Portland SW,1,NW,299.85,45.502,-122.674317,MN,STRGHT,SB EF MARQUAM BR,9496,SB EX HOOD AVE C2,2,3147925,DRVR,71,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,SE,CLR,DRY,DAY,0,0,0
1667430,2016-05-06,15:00:00,FRIDAY,Portland N,2,N,306.47,45.591933,-122.682531,MN,STRGHT,PACIFIC HY I-5,9412,NB EX VICTORY BV C1,6,3148037,DRVR,46,1,OTH BUS,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1667430,2016-05-06,15:00:00,FRIDAY,Portland N,2,N,306.47,45.591933,-122.682531,MN,STRGHT,PACIFIC HY I-5,9412,NB EX VICTORY BV C1,6,3148038,DRVR,68,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1667430,2016-05-06,15:00:00,FRIDAY,Portland N,2,N,306.47,45.591933,-122.682531,MN,STRGHT,PACIFIC HY I-5,9412,NB EX VICTORY BV C1,6,3148039,DRVR,34,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1667430,2016-05-06,15:00:00,FRIDAY,Portland N,2,N,306.47,45.591933,-122.682531,MN,STRGHT,PACIFIC HY I-5,9412,NB EX VICTORY BV C1,6,3148039,PSNG,25,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1667373,2016-05-06,18:00:00,FRIDAY,Portland N,2,SE,303.29,45.545803,-122.677428,MN,STRGHT,PACIFIC HY I-5,9431,NB EF FREMONT BR,8,3147933,DRVR,62,2,PSNGR CAR,1,SS-O,INJ,NONE,STRGHT,NW,CLR,DRY,DAY,0,0,0
1667373,2016-05-06,18:00:00,FRIDAY,Portland N,2,SE,303.29,45.545803,-122.677428,MN,STRGHT,PACIFIC HY I-5,9431,NB EF FREMONT BR,8,3147933,PSNG,62,1,PSNGR CAR,1,SS-O,INJ,INJC,STRGHT,NW,CLR,DRY,DAY,0,0,0
1667373,2016-05-06,18:00:00,FRIDAY,Portland N,2,SE,303.29,45.545803,-122.677428,MN,STRGHT,PACIFIC HY I-5,9431,NB EF FREMONT BR,8,3147934,DRVR,26,1,TRUCK,0,SS-O,INJ,NONE,STRGHT,NW,CLR,DRY,DAY,0,0,0
1667380,2016-05-06,21:00:00,FRIDAY,Portland N,1,S,304.96,45.570289,-122.678708,MN,STRGHT,PACIFIC HY I-5,9420,SB EX PTLD BLVD C3,4,3147946,DRVR,34,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DLIT,0,0,0
1667380,2016-05-06,21:00:00,FRIDAY,Portland N,1,S,304.96,45.570289,-122.678708,MN,STRGHT,PACIFIC HY I-5,9420,SB EX PTLD BLVD C3,4,3147947,DRVR,28,1,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DLIT,0,0,0
1667380,2016-05-06,21:00:00,FRIDAY,Portland N,1,S,304.96,45.570289,-122.678708,MN,STRGHT,PACIFIC HY I-5,9420,SB EX PTLD BLVD C3,4,3147947,PSNG,28,2,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DLIT,0,0,0
1667380,2016-05-06,21:00:00,FRIDAY,Portland N,1,S,304.96,45.570289,-122.678708,MN,STRGHT,PACIFIC HY I-5,9420,SB EX PTLD BLVD C3,4,3147948,DRVR,25,1,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DLIT,0,0,0
1667475,2016-05-07,10:00:00,SATURDAY,Portland N,1,SE,302.52,45.537514,-122.668978,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,6,3148124,DRVR,31,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,SE,CLR,DRY,DAY,0,0,0
1667475,2016-05-07,10:00:00,SATURDAY,Portland N,1,SE,302.52,45.537514,-122.668978,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,6,3148125,DRVR,28,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,SE,CLR,DRY,DAY,0,0,0
1667560,2016-05-07,10:00:00,SATURDAY,Portland N,1,NW,303.51,45.549361,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,SB EX FREMONT BR,8,3148284,DRVR,66,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,SE,CLR,DRY,DAY,0,0,0
1667560,2016-05-07,10:00:00,SATURDAY,Portland N,1,NW,303.51,45.549361,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,SB EX FREMONT BR,8,3148285,DRVR,35,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,SE,CLR,DRY,DAY,0,0,0
1667560,2016-05-07,10:00:00,SATURDAY,Portland N,1,NW,303.51,45.549361,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,SB EX FREMONT BR,8,3148285,PSNG,4,2,PSNGR CAR,0,REAR,INJ,NO<5,STOP,SE,CLR,DRY,DAY,0,0,0
1667605,2016-05-07,14:00:00,SATURDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3148360,DRVR,49,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1667605,2016-05-07,14:00:00,SATURDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3148361,DRVR,0,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1667605,2016-05-07,14:00:00,SATURDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3148362,DRVR,37,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1667697,2016-05-08,14:00:00,SUNDAY,Portland SE,2,N,300.61,45.510489,-122.666633,MN,BRIDGE,PACIFIC HY I-5,9453,NB EF MARQUAM BR,3,3148529,DRVR,54,2,PSNGR CAR,1,SS-O,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1667697,2016-05-08,14:00:00,SUNDAY,Portland SE,2,N,300.61,45.510489,-122.666633,MN,BRIDGE,PACIFIC HY I-5,9453,NB EF MARQUAM BR,3,3148530,DRVR,31,2,PSNGR CAR,0,SS-O,INJ,INJC,STRGHT,N,CLR,DRY,DAY,0,0,0
1667728,2016-05-09,17:00:00,MONDAY,Portland NE,1,N,301.95,45.529536,-122.665364,MN,STRGHT,PACIFIC HY I-5,9436,SB EX BANFIELD FY,6,3148593,DRVR,51,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1667728,2016-05-09,17:00:00,MONDAY,Portland NE,1,N,301.95,45.529536,-122.665364,MN,STRGHT,PACIFIC HY I-5,9436,SB EX BANFIELD FY,6,3148594,DRVR,32,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,0,0
1667766,2016-05-09,17:00:00,MONDAY,Portland NE,2,NW,302.16,45.532525,-122.665386,MN,STRGHT,PACIFIC HY I-5,9434,NB EX WEIDLER C1,6,3148663,DRVR,45,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,NW,CLR,DRY,DAY,0,0,0
1667766,2016-05-09,17:00:00,MONDAY,Portland NE,2,NW,302.16,45.532525,-122.665386,MN,STRGHT,PACIFIC HY I-5,9434,NB EX WEIDLER C1,6,3148664,DRVR,29,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,NW,CLR,DRY,DAY,0,0,0
1667766,2016-05-09,17:00:00,MONDAY,Portland NE,2,NW,302.16,45.532525,-122.665386,MN,STRGHT,PACIFIC HY I-5,9434,NB EX WEIDLER C1,6,3148665,DRVR,47,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,NW,CLR,DRY,DAY,0,0,0
1667766,2016-05-09,17:00:00,MONDAY,Portland NE,2,NW,302.16,45.532525,-122.665386,MN,STRGHT,PACIFIC HY I-5,9434,NB EX WEIDLER C1,6,3148665,PSNG,46,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,NW,CLR,DRY,DAY,0,0,0
1667766,2016-05-09,17:00:00,MONDAY,Portland NE,2,NW,302.16,45.532525,-122.665386,MN,STRGHT,PACIFIC HY I-5,9434,NB EX WEIDLER C1,6,3148666,DRVR,0,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,NW,CLR,DRY,DAY,0,0,0
1668549,2016-05-10,18:00:00,TUESDAY,Portland N,2,N,304.85,45.568544,-122.678503,MN,STRGHT,PACIFIC HY I-5,9422,NB EX PTLD BLVD C1,6,3150137,DRVR,33,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1668549,2016-05-10,18:00:00,TUESDAY,Portland N,2,N,304.85,45.568544,-122.678503,MN,STRGHT,PACIFIC HY I-5,9422,NB EX PTLD BLVD C1,6,3150138,DRVR,29,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1668549,2016-05-10,18:00:00,TUESDAY,Portland N,2,N,304.85,45.568544,-122.678503,MN,STRGHT,PACIFIC HY I-5,9422,NB EX PTLD BLVD C1,6,3150139,DRVR,26,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1668549,2016-05-10,18:00:00,TUESDAY,Portland N,2,N,304.85,45.568544,-122.678503,MN,STRGHT,PACIFIC HY I-5,9422,NB EX PTLD BLVD C1,6,3150140,DRVR,0,1,PSNGR CAR,0,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1668998,2016-05-11,0:00:00,WEDNESDAY,Portland N,2,N,308.3,45.616969,-122.675781,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,6,3150985,DRVR,58,1,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,N,CLR,DRY,DAY,0,1,0
1668998,2016-05-11,0:00:00,WEDNESDAY,Portland N,2,N,308.3,45.616969,-122.675781,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,6,3150986,DRVR,41,1,PSNGR CAR,0,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,1,0
1669019,2016-05-11,8:00:00,WEDNESDAY,Portland N,1,S,307.4,45.604997,-122.682586,MN,STRGHT,PACIFIC HY I-5,9902,SB EXTO MARINE DR,7,3151022,DRVR,26,2,PSNGR CAR,1,REAR,INJ,INJB,STRGHT,S,CLR,DRY,DAY,0,0,0
1669019,2016-05-11,8:00:00,WEDNESDAY,Portland N,1,S,307.4,45.604997,-122.682586,MN,STRGHT,PACIFIC HY I-5,9902,SB EXTO MARINE DR,7,3151023,DRVR,39,1,PSNGR CAR,0,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1669059,2016-05-11,16:00:00,WEDNESDAY,Portland NE,2,S,302.01,45.530503,-122.665167,MN,STRGHT,PACIFIC HY I-5,9434,NB EX WEIDLER C1,6,3151099,DRVR,22,1,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,N,CLR,DRY,DAY,0,0,0
1669059,2016-05-11,16:00:00,WEDNESDAY,Portland NE,2,S,302.01,45.530503,-122.665167,MN,STRGHT,PACIFIC HY I-5,9434,NB EX WEIDLER C1,6,3151100,DRVR,42,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1669059,2016-05-11,16:00:00,WEDNESDAY,Portland NE,2,S,302.01,45.530503,-122.665167,MN,STRGHT,PACIFIC HY I-5,9434,NB EX WEIDLER C1,6,3151101,DRVR,0,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1668287,2016-05-13,16:00:00,FRIDAY,Portland N,2,S,305.92,45.583986,-122.6791,MN,STRGHT,PACIFIC HY I-5,9414,NB EX COL BLVD C1,6,3149656,DRVR,36,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1668287,2016-05-13,16:00:00,FRIDAY,Portland N,2,S,305.92,45.583986,-122.6791,MN,STRGHT,PACIFIC HY I-5,9414,NB EX COL BLVD C1,6,3149657,DRVR,24,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1667910,2016-05-14,14:00:00,SATURDAY,Portland N,1,N,304.86,45.568917,-122.678683,MN,STRGHT,PACIFIC HY I-5,9421,SB EF PTLD BLVD C4,6,3148946,DRVR,18,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,RAIN,WET,DAY,0,0,0
1667910,2016-05-14,14:00:00,SATURDAY,Portland N,1,N,304.86,45.568917,-122.678683,MN,STRGHT,PACIFIC HY I-5,9421,SB EF PTLD BLVD C4,6,3148947,DRVR,35,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,RAIN,WET,DAY,0,0,0
1667937,2016-05-14,16:00:00,SATURDAY,Portland SW,2,S,299,45.490192,-122.675033,MN,STRGHT,PACIFIC HY I-5,9480,NB EX MACADAM AV C1,6,3148995,DRVR,27,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1667937,2016-05-14,16:00:00,SATURDAY,Portland SW,2,S,299,45.490192,-122.675033,MN,STRGHT,PACIFIC HY I-5,9480,NB EX MACADAM AV C1,6,3148996,DRVR,52,1,PSNGR CAR,0,REAR,INJ,INJA,STOP,N,CLR,DRY,DAY,0,0,0
1667937,2016-05-14,16:00:00,SATURDAY,Portland SW,2,S,299,45.490192,-122.675033,MN,STRGHT,PACIFIC HY I-5,9480,NB EX MACADAM AV C1,6,3148997,DRVR,36,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1667962,2016-05-15,13:00:00,SUNDAY,Portland N,2,N,307.24,45.602217,-122.683219,MN,STRGHT,PACIFIC HY I-5,609,N DENVER AVE,6,3149043,DRVR,53,1,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,N,RAIN,WET,DAY,0,0,0
1667962,2016-05-15,13:00:00,SUNDAY,Portland N,2,N,307.24,45.602217,-122.683219,MN,STRGHT,PACIFIC HY I-5,609,N DENVER AVE,6,3149044,DRVR,0,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,RAIN,WET,DAY,0,0,0
1667962,2016-05-15,13:00:00,SUNDAY,Portland N,2,N,307.24,45.602217,-122.683219,MN,STRGHT,PACIFIC HY I-5,609,N DENVER AVE,6,3149045,DRVR,50,2,PSNGR CAR,0,REAR,INJ,NONE,STRGHT,N,RAIN,WET,DAY,0,0,0
1668348,2016-05-17,13:00:00,TUESDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3149764,DRVR,57,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1668348,2016-05-17,13:00:00,TUESDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3149765,DRVR,59,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1668348,2016-05-17,13:00:00,TUESDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3149766,DRVR,25,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1668348,2016-05-17,13:00:00,TUESDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3149766,PSNG,27,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1668348,2016-05-17,13:00:00,TUESDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3149767,DRVR,55,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1668200,2016-05-18,14:00:00,WEDNESDAY,Portland Bridges,2,SW,300.46,45.508725,-122.667797,MN,BRIDGE,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,3,3149498,DRVR,63,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,SW,CLR,DRY,DAY,0,0,0
1668200,2016-05-18,14:00:00,WEDNESDAY,Portland Bridges,2,SW,300.46,45.508725,-122.667797,MN,BRIDGE,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,3,3149499,DRVR,58,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,SW,CLR,DRY,DAY,0,0,0
1668360,2016-05-19,17:00:00,THURSDAY,Portland N,1,S,304.22,45.559647,-122.678667,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3149786,DRVR,53,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLD,DRY,DAY,0,0,0
1668360,2016-05-19,17:00:00,THURSDAY,Portland N,1,S,304.22,45.559647,-122.678667,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3149787,DRVR,34,2,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,S,CLD,DRY,DAY,0,0,0
1684563,2016-05-21,1:00:00,SATURDAY,Portland SW,1,S,299.51,45.497092,-122.673494,MN,STRGHT,PACIFIC HY I-5,9493,SB EF MARQUAM BR,6,3180898,DRVR,0,9,UNKNOWN,1,SS-O,INJ,NONE,STRGHT,S,CLR,DRY,DLIT,0,0,0
1684563,2016-05-21,1:00:00,SATURDAY,Portland SW,1,S,299.51,45.497092,-122.673494,MN,STRGHT,PACIFIC HY I-5,9493,SB EF MARQUAM BR,6,3180899,DRVR,26,2,PSNGR CAR,0,SS-O,INJ,INJB,STRGHT,S,CLR,DRY,DLIT,0,0,0
1684563,2016-05-21,1:00:00,SATURDAY,Portland SW,1,S,299.51,45.497092,-122.673494,MN,STRGHT,PACIFIC HY I-5,9493,SB EF MARQUAM BR,6,3180900,DRVR,37,1,SEMI TOW,0,SS-O,INJ,NONE,STRGHT,S,CLR,DRY,DLIT,0,0,0
1663953,2016-05-21,16:00:00,SATURDAY,Portland N,2,S,305.4,45.576375,-122.678508,MN,STRGHT,PACIFIC HY I-5,9416,NB EX LOMBARD WB C2,6,3141431,DRVR,48,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1663953,2016-05-21,16:00:00,SATURDAY,Portland N,2,S,305.4,45.576375,-122.678508,MN,STRGHT,PACIFIC HY I-5,9416,NB EX LOMBARD WB C2,6,3141432,DRVR,61,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1668752,2016-05-22,6:00:00,SUNDAY,Portland N,1,S,303.44,45.548361,-122.678733,MN,STRGHT,PACIFIC HY I-5,9430,SB EX FREMONT BR,8,3150520,DRVR,0,9,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1668752,2016-05-22,6:00:00,SUNDAY,Portland N,1,S,303.44,45.548361,-122.678733,MN,STRGHT,PACIFIC HY I-5,9430,SB EX FREMONT BR,8,3150521,DRVR,56,2,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,0,0
1684769,2016-05-22,13:00:00,SUNDAY,Portland N,1,N,304.5,45.5638,-122.678706,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3181313,DRVR,0,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,RAIN,WET,DAY,0,0,0
1684769,2016-05-22,13:00:00,SUNDAY,Portland N,1,N,304.5,45.5638,-122.678706,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3181314,DRVR,42,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,RAIN,WET,DAY,0,0,0
1684769,2016-05-22,13:00:00,SUNDAY,Portland N,1,N,304.5,45.5638,-122.678706,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3181314,PSNG,3,2,PSNGR CAR,0,REAR,INJ,NO<5,STOP,S,RAIN,WET,DAY,0,0,0
1668923,2016-05-24,18:00:00,TUESDAY,Portland NE,1,N,301.71,45.525653,-122.665453,MN,STRGHT,PACIFIC HY I-5,9448,SB EX MORRISN BR C7,6,3150859,DRVR,30,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1668923,2016-05-24,18:00:00,TUESDAY,Portland NE,1,N,301.71,45.525653,-122.665453,MN,STRGHT,PACIFIC HY I-5,9448,SB EX MORRISN BR C7,6,3150860,DRVR,36,2,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,0,0
1669215,2016-05-27,16:00:00,FRIDAY,Portland NE,1,CN,302.28,45.534369,-122.665719,CN,INTER,NE WEIDLER ST,9434,NB EX WEIDLER C1,,3151399,DRVR,46,2,PSNGR CAR,1,ANGL,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1669215,2016-05-27,16:00:00,FRIDAY,Portland NE,1,CN,302.28,45.534369,-122.665719,CN,INTER,NE WEIDLER ST,9434,NB EX WEIDLER C1,,3151400,DRVR,45,1,PSNGR CAR,0,ANGL,INJ,NONE,STRGHT,E,CLR,DRY,DAY,0,0,0
1669215,2016-05-27,16:00:00,FRIDAY,Portland NE,1,CN,302.28,45.534369,-122.665719,CN,INTER,NE WEIDLER ST,9434,NB EX WEIDLER C1,,3151401,DRVR,55,1,PSNGR CAR,0,ANGL,INJ,INJC,STRGHT,E,CLR,DRY,DAY,0,0,0
1669498,2016-05-29,14:00:00,SUNDAY,Portland N,2,N,308.15,45.615014,-122.676922,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,6,3151937,DRVR,0,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1669498,2016-05-29,14:00:00,SUNDAY,Portland N,2,N,308.15,45.615014,-122.676922,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,6,3151938,DRVR,31,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1669498,2016-05-29,14:00:00,SUNDAY,Portland N,2,N,308.15,45.615014,-122.676922,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,6,3151939,DRVR,50,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1669678,2016-05-30,15:00:00,MONDAY,Portland N,2,N,308.26,45.616447,-122.676086,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,6,3152266,DRVR,52,2,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,N,CLR,DRY,DAY,0,0,0
1669678,2016-05-30,15:00:00,MONDAY,Portland N,2,N,308.26,45.616447,-122.676086,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,6,3152266,PSNG,0,2,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,N,CLR,DRY,DAY,0,0,0
1669678,2016-05-30,15:00:00,MONDAY,Portland N,2,N,308.26,45.616447,-122.676086,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,6,3152267,DRVR,16,2,PSNGR CAR,0,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1669851,2016-05-31,16:00:00,TUESDAY,Portland N,2,SE,303.08,45.543497,-122.674667,MN,STRGHT,PACIFIC HY I-5,9454,NB EX GREELEY AV C1,6,3152600,DRVR,47,1,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,NW,CLR,DRY,DAY,0,0,0
1669851,2016-05-31,16:00:00,TUESDAY,Portland N,2,SE,303.08,45.543497,-122.674667,MN,STRGHT,PACIFIC HY I-5,9454,NB EX GREELEY AV C1,6,3152601,DRVR,74,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,NW,CLR,DRY,DAY,0,0,0
1669851,2016-05-31,16:00:00,TUESDAY,Portland N,2,SE,303.08,45.543497,-122.674667,MN,STRGHT,PACIFIC HY I-5,9454,NB EX GREELEY AV C1,6,3152602,DRVR,49,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,NW,CLR,DRY,DAY,0,0,0
1668996,2016-05-31,19:00:00,TUESDAY,Portland N,2,N,303.84,45.553983,-122.678508,MN,STRGHT,PACIFIC HY I-5,9428,NB EX MISSOURI C1,8,3150981,DRVR,44,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1668996,2016-05-31,19:00:00,TUESDAY,Portland N,2,N,303.84,45.553983,-122.678508,MN,STRGHT,PACIFIC HY I-5,9428,NB EX MISSOURI C1,8,3150982,DRVR,36,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1669966,2016-06-01,8:00:00,WEDNESDAY,Portland N,1,S,304.19,45.5592,-122.678672,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3152813,DRVR,44,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
